user_id,churn_date,churn_day_since_install,last_level_reached,reason,moves_in_last_session,booster_used_last_session,ad_watch_last_session,time_spent_last_session_min
U100429,2025-08-01,15,1,after_10_moves_no_progress,26,False,12,15.28
U100431,2025-07-11,66,0,failed_level_twice,0,False,0,0.0
U100432,2025-08-17,2,3,used_booster_then_quit,15,False,12,28.87
U100433,2025-08-26,50,1,failed_level_twice,21,False,5,15.58
U100434,2025-07-26,56,3,ads_fatigue,20,False,13,18.6
U100435,2025-08-27,4,1,failed_level_twice,25,False,20,33.57
U100436,2025-08-09,42,3,used_booster_then_quit,18,False,11,16.4
U100437,2025-08-17,69,2,after_10_moves_no_progress,21,False,9,13.66
U100438,2025-07-30,69,7,after_10_moves_no_progress,13,False,8,10.79
U100439,2025-07-05,36,2,after_10_moves_no_progress,23,False,34,48.04
U100440,2025-08-19,11,3,after_10_moves_no_progress,22,False,2,3.5
U100441,2025-08-04,22,2,failed_level_twice,17,False,12,22.32
U100442,2025-08-25,7,0,used_booster_then_quit,0,False,0,0.0
U100443,2025-07-10,43,5,ads_fatigue,10,False,6,9.67
U100444,2025-06-30,46,4,after_10_moves_no_progress,13,False,34,47.07
U100445,2025-05-13,12,1,other,9,False,14,13.25
U100446,2025-08-20,51,4,after_10_moves_no_progress,17,False,25,40.41
U100448,2025-08-22,30,6,ads_fatigue,13,False,14,31.25
U100449,2025-07-14,37,3,failed_level_twice,22,False,15,17.19
U100451,2025-08-03,1,1,ads_fatigue,20,False,24,37.26
U100452,2025-05-04,2,1,other,15,False,13,19.69
U100453,2025-08-09,2,2,after_10_moves_no_progress,25,False,8,15.69
U100454,2025-06-28,22,2,failed_level_twice,14,False,16,16.72
U100455,2025-06-16,29,2,session_timeout,13,False,17,20.5
U100456,2025-06-19,22,2,after_10_moves_no_progress,15,False,14,11.04
U100457,2025-08-20,55,1,other,21,False,4,12.59
U100458,2025-07-08,18,2,after_10_moves_no_progress,12,True,13,21.4
U100459,2025-08-27,84,6,used_booster_then_quit,16,True,15,21.73
U100460,2025-07-04,44,1,used_booster_then_quit,13,False,9,12.65
U100461,2025-08-25,25,2,ads_fatigue,10,False,11,18.06
U100462,2025-08-27,0,2,failed_level_twice,13,False,12,18.23
U100463,2025-08-25,23,3,session_timeout,17,False,14,15.49
U100464,2025-07-15,40,1,failed_level_twice,13,False,20,27.98
U100465,2025-07-25,56,2,session_timeout,15,False,11,16.79
U100466,2025-08-10,75,5,used_booster_then_quit,14,False,4,15.33
U100467,2025-07-14,58,3,other,12,False,11,15.23
U100468,2025-08-14,39,0,ads_fatigue,0,False,0,0.0
U100469,2025-08-01,20,7,after_10_moves_no_progress,14,False,9,15.1
U100470,2025-08-12,19,3,after_10_moves_no_progress,19,False,17,25.53
U100471,2025-08-12,22,3,ads_fatigue,20,False,8,17.12
U100472,2025-08-15,71,7,after_10_moves_no_progress,22,False,20,34.17
U100473,2025-06-15,6,3,ads_fatigue,26,False,11,19.09
U100474,2025-08-25,35,5,after_10_moves_no_progress,20,False,6,6.88
U100475,2025-06-14,3,1,after_10_moves_no_progress,17,False,18,32.16
U100476,2025-07-07,42,2,ads_fatigue,11,False,15,24.63
U100477,2025-08-04,51,2,ads_fatigue,15,False,29,46.13
U100478,2025-08-02,61,1,ads_fatigue,3,False,7,14.02
U100479,2025-05-11,0,2,after_10_moves_no_progress,21,False,4,12.81
U100480,2025-08-17,9,1,used_booster_then_quit,20,False,6,10.34
U100481,2025-08-25,14,1,used_booster_then_quit,25,True,16,19.86
U100482,2025-08-15,80,6,ads_fatigue,20,False,1,3.34
U100483,2025-06-21,44,5,failed_level_twice,23,False,28,43.9
U100484,2025-08-21,24,3,after_10_moves_no_progress,21,False,17,15.58
U100485,2025-06-06,11,1,after_10_moves_no_progress,12,False,9,12.35
U100486,2025-08-22,66,3,other,19,False,3,5.47
U100487,2025-07-04,57,3,ads_fatigue,16,False,3,6.43
U100488,2025-08-02,66,1,after_10_moves_no_progress,8,False,6,7.71
U100489,2025-08-05,1,2,after_10_moves_no_progress,20,False,18,29.33
U100490,2025-08-16,11,2,failed_level_twice,8,True,5,8.52
U100491,2025-06-19,25,8,other,23,False,54,75.74
U100492,2025-07-24,44,3,after_10_moves_no_progress,19,False,45,76.45
U100493,2025-06-11,25,6,other,18,False,15,27.31
U100494,2025-06-08,30,6,failed_level_twice,19,False,6,6.8
U100495,2025-08-28,0,0,other,0,False,0,0.0
U100496,2025-08-08,21,5,used_booster_then_quit,17,True,20,36.37
U100497,2025-07-20,15,3,ads_fatigue,8,False,14,19.3
U100498,2025-07-31,0,0,after_10_moves_no_progress,0,False,0,0.0
U100499,2025-08-16,7,1,used_booster_then_quit,19,False,8,11.45
U100500,2025-08-05,0,0,ads_fatigue,16,False,14,21.86
U100501,2025-06-11,40,2,used_booster_then_quit,17,False,3,7.93
U100502,2025-07-06,44,4,used_booster_then_quit,35,False,14,20.9
U100503,2025-07-24,6,2,after_10_moves_no_progress,6,False,9,14.4
U100504,2025-06-23,8,1,after_10_moves_no_progress,15,False,8,9.05
U100505,2025-08-26,0,0,after_10_moves_no_progress,0,False,0,0.0
U100506,2025-07-30,11,3,after_10_moves_no_progress,24,False,4,8.04
U100507,2025-08-24,1,1,after_10_moves_no_progress,16,True,11,23.6
U100508,2025-06-16,22,3,failed_level_twice,18,True,11,26.88
U100509,2025-08-22,10,2,other,26,False,18,26.1
U100510,2025-08-04,57,2,after_10_moves_no_progress,5,False,26,32.69
U100511,2025-08-27,0,1,other,11,False,2,5.45
U100512,2025-07-16,58,1,other,30,False,4,10.81
U100513,2025-07-07,6,1,after_10_moves_no_progress,18,False,7,12.73
U100514,2025-08-25,21,4,other,17,False,15,24.66
U100515,2025-08-19,59,0,ads_fatigue,0,False,0,0.0
U100516,2025-08-27,62,2,used_booster_then_quit,17,False,16,22.83
U100517,2025-08-27,0,1,after_10_moves_no_progress,20,False,17,25.09
U100518,2025-06-28,7,0,failed_level_twice,0,False,0,0.0
U100519,2025-08-11,30,9,after_10_moves_no_progress,9,False,12,14.33
U100520,2025-07-22,76,4,failed_level_twice,16,False,10,13.05
U100521,2025-08-18,8,2,ads_fatigue,26,False,5,14.94
U100522,2025-07-28,11,0,other,15,False,8,14.79
U100523,2025-06-23,5,0,after_10_moves_no_progress,0,False,0,0.0
U100524,2025-06-28,57,3,failed_level_twice,17,False,5,11.38
U100525,2025-07-22,11,3,ads_fatigue,27,False,8,11.7
U100526,2025-05-17,15,2,used_booster_then_quit,18,False,12,12.52
U100527,2025-07-20,80,2,other,18,False,3,2.8
U100528,2025-08-24,42,0,failed_level_twice,0,False,0,0.0
U100529,2025-08-11,80,6,after_10_moves_no_progress,29,False,13,17.99
U100530,2025-06-15,22,2,ads_fatigue,4,True,25,35.92
U100531,2025-08-27,40,6,after_10_moves_no_progress,17,False,11,12.48
U100532,2025-08-03,88,2,used_booster_then_quit,14,False,24,44.75
U100533,2025-08-23,77,4,used_booster_then_quit,18,False,3,9.09
U100534,2025-06-25,38,2,used_booster_then_quit,16,False,6,11.38
U100535,2025-08-09,31,0,after_10_moves_no_progress,0,False,0,0.0
U100536,2025-07-25,6,1,failed_level_twice,3,False,10,8.09
U100537,2025-08-18,23,6,session_timeout,20,False,8,23.41
U100538,2025-06-24,24,1,other,10,False,12,16.79
U100539,2025-07-23,73,4,ads_fatigue,12,False,12,23.18
U100540,2025-06-18,39,1,failed_level_twice,22,False,8,9.54
U100541,2025-07-19,28,4,used_booster_then_quit,10,False,7,8.1
U100542,2025-08-22,0,0,after_10_moves_no_progress,0,False,0,0.0
U100543,2025-07-27,61,3,used_booster_then_quit,15,False,15,17.11
U100544,2025-06-05,5,1,after_10_moves_no_progress,9,False,12,13.08
U100545,2025-07-27,75,8,used_booster_then_quit,24,False,28,28.35
U100546,2025-08-04,23,6,session_timeout,15,False,8,15.24
U100547,2025-08-15,25,5,ads_fatigue,25,False,17,31.96
U100548,2025-07-24,7,0,used_booster_then_quit,0,False,0,0.0
U100549,2025-08-18,6,2,after_10_moves_no_progress,32,False,7,11.29
U100550,2025-07-06,8,2,ads_fatigue,22,False,7,12.23
U100551,2025-06-06,20,2,after_10_moves_no_progress,15,True,14,24.44
U100552,2025-08-09,66,3,failed_level_twice,19,False,3,2.86
U100553,2025-07-31,12,5,session_timeout,13,True,10,17.47
U100554,2025-07-13,0,0,used_booster_then_quit,0,False,0,0.0
U100555,2025-07-11,8,1,used_booster_then_quit,14,False,10,11.57
U100556,2025-08-14,24,4,after_10_moves_no_progress,17,False,13,17.82
U100557,2025-07-31,15,6,after_10_moves_no_progress,19,False,7,7.18
U100558,2025-08-16,2,0,used_booster_then_quit,0,False,0,0.0
U100559,2025-08-08,29,1,other,19,False,28,35.87
U100560,2025-08-02,0,0,failed_level_twice,0,False,0,0.0
U100561,2025-06-06,7,1,after_10_moves_no_progress,26,False,23,46.44
U100562,2025-08-10,20,1,other,3,False,5,8.2
U100563,2025-08-18,1,1,failed_level_twice,20,False,20,23.75
U100564,2025-06-24,8,1,ads_fatigue,8,False,37,48.9
U100565,2025-08-03,1,0,after_10_moves_no_progress,0,False,0,0.0
U100566,2025-08-10,15,4,session_timeout,9,False,4,8.45
U100567,2025-06-07,30,2,after_10_moves_no_progress,27,False,46,72.06
U100568,2025-08-08,30,2,ads_fatigue,19,True,20,22.95
U100569,2025-08-08,84,1,used_booster_then_quit,22,False,9,21.33
U100570,2025-08-27,2,1,session_timeout,17,False,12,14.67
U100571,2025-08-22,16,2,other,20,False,7,16.86
U100572,2025-06-20,37,3,other,22,False,20,30.13
U100573,2025-07-29,75,3,after_10_moves_no_progress,17,True,4,4.23
U100574,2025-08-14,34,3,used_booster_then_quit,20,False,16,26.77
U100575,2025-08-10,60,3,after_10_moves_no_progress,22,False,32,36.91
U100576,2025-06-18,44,6,used_booster_then_quit,9,False,31,50.63
U100577,2025-08-09,36,0,other,0,False,0,0.0
U100578,2025-08-25,70,3,used_booster_then_quit,16,False,3,6.38
U100579,2025-06-25,43,1,after_10_moves_no_progress,27,False,6,13.98
U100580,2025-08-18,13,4,used_booster_then_quit,30,True,5,7.33
U100581,2025-08-22,4,2,used_booster_then_quit,26,False,19,24.91
U100582,2025-08-22,23,3,failed_level_twice,21,False,10,11.94
U100583,2025-08-08,1,1,other,10,False,4,6.53
U100584,2025-06-05,10,2,failed_level_twice,28,False,28,38.26
U100585,2025-06-05,4,2,after_10_moves_no_progress,19,False,11,20.14
U100586,2025-07-02,37,3,failed_level_twice,18,False,10,21.26
U100587,2025-08-26,26,2,failed_level_twice,20,False,7,11.03
U100588,2025-08-25,3,1,used_booster_then_quit,21,False,6,10.88
U100589,2025-08-05,10,4,after_10_moves_no_progress,11,False,26,32.19
U100590,2025-08-15,1,0,used_booster_then_quit,21,False,19,20.61
U100591,2025-08-19,34,1,after_10_moves_no_progress,5,False,16,26.21
U100592,2025-07-30,44,5,after_10_moves_no_progress,10,True,14,24.08
U100593,2025-08-22,62,1,other,22,False,5,5.63
U100594,2025-06-26,47,3,used_booster_then_quit,13,True,9,13.55
U100595,2025-05-28,24,4,ads_fatigue,22,False,7,15.47
U100597,2025-07-31,39,5,failed_level_twice,15,False,28,43.96
U100600,2025-07-09,36,2,ads_fatigue,25,False,3,9.69
U100601,2025-07-19,22,2,after_10_moves_no_progress,26,False,20,21.46
U100602,2025-08-12,47,4,failed_level_twice,29,True,17,27.58
U100603,2025-08-18,63,3,failed_level_twice,31,False,13,15.45
U100604,2025-08-09,2,1,failed_level_twice,14,False,0,2.97
U100605,2025-08-07,44,3,failed_level_twice,11,False,8,20.74
U100606,2025-08-12,31,3,used_booster_then_quit,24,False,18,22.92
U100607,2025-08-17,1,1,after_10_moves_no_progress,18,False,7,12.85
U100608,2025-08-20,8,3,other,21,False,14,17.91
U100609,2025-08-15,0,0,after_10_moves_no_progress,0,False,0,0.0
U100610,2025-08-22,81,4,used_booster_then_quit,6,False,11,18.31
U100611,2025-07-12,68,0,used_booster_then_quit,0,False,0,0.0
U100612,2025-06-06,5,3,failed_level_twice,21,False,6,14.05
U100613,2025-07-26,53,5,other,17,False,10,13.49
U100614,2025-08-22,4,2,failed_level_twice,26,True,17,28.39
U100615,2025-07-17,0,1,failed_level_twice,20,False,28,19.05
U100616,2025-07-24,75,3,used_booster_then_quit,20,False,4,9.56
U100617,2025-07-14,58,7,after_10_moves_no_progress,8,False,10,17.1
U100618,2025-07-25,67,0,ads_fatigue,0,False,0,0.0
U100619,2025-07-22,7,2,failed_level_twice,15,True,12,29.21
U100620,2025-08-11,14,5,used_booster_then_quit,29,False,7,14.06
U100621,2025-08-12,0,0,other,0,False,0,0.0
U100622,2025-08-21,0,0,used_booster_then_quit,0,False,0,0.0
U100623,2025-06-28,34,2,failed_level_twice,20,False,26,31.86
U100624,2025-07-09,32,1,other,17,False,17,21.77
U100625,2025-07-17,49,4,failed_level_twice,13,False,7,13.63
U100626,2025-07-21,38,4,session_timeout,23,False,53,72.26
U100627,2025-08-19,1,2,after_10_moves_no_progress,28,False,7,13.73
U100628,2025-08-26,48,3,failed_level_twice,21,False,6,14.37
U100629,2025-08-12,15,3,after_10_moves_no_progress,18,False,9,24.02
U100630,2025-07-20,22,1,used_booster_then_quit,23,True,12,24.36
U100631,2025-06-20,47,1,other,25,True,44,60.65
U100632,2025-07-03,56,3,failed_level_twice,15,False,18,26.91
U100633,2025-08-03,30,2,after_10_moves_no_progress,29,False,7,11.26
U100634,2025-07-30,4,2,after_10_moves_no_progress,17,False,8,16.35
U100635,2025-08-07,73,4,other,6,False,18,36.43
U100637,2025-08-08,2,1,session_timeout,24,False,38,60.68
U100638,2025-08-02,44,2,other,24,False,12,11.54
U100639,2025-08-24,26,1,after_10_moves_no_progress,22,False,18,26.56
U100640,2025-07-04,16,1,used_booster_then_quit,14,False,11,15.69
U100641,2025-08-04,14,2,other,13,False,16,23.84
U100642,2025-08-18,18,3,failed_level_twice,21,False,8,8.88
U100644,2025-06-29,18,4,used_booster_then_quit,16,False,7,11.88
U100645,2025-08-05,47,3,ads_fatigue,21,True,9,11.28
U100646,2025-07-12,53,2,after_10_moves_no_progress,22,False,4,9.19
U100647,2025-07-31,67,3,after_10_moves_no_progress,13,False,4,7.71
U100648,2025-08-14,22,4,ads_fatigue,30,False,7,16.57
U100649,2025-08-22,3,4,failed_level_twice,16,False,19,23.01
U100650,2025-07-26,39,9,used_booster_then_quit,24,False,3,5.15
U100651,2025-08-14,84,2,other,21,False,10,16.62
U100652,2025-08-22,79,5,used_booster_then_quit,18,False,7,9.62
U100653,2025-08-15,52,2,ads_fatigue,14,False,48,58.73
U100654,2025-06-15,11,1,failed_level_twice,9,False,26,26.98
U100655,2025-06-10,12,1,after_10_moves_no_progress,11,False,23,46.27
U100656,2025-07-28,0,1,ads_fatigue,12,False,23,29.41
U100657,2025-06-02,32,4,failed_level_twice,9,False,9,21.05
U100658,2025-07-19,15,3,after_10_moves_no_progress,12,False,14,16.19
U100659,2025-08-10,6,2,ads_fatigue,8,False,15,21.56
U100660,2025-07-22,51,5,after_10_moves_no_progress,35,False,10,15.3
U100661,2025-08-25,44,5,other,18,False,18,26.68
U100662,2025-07-27,7,2,used_booster_then_quit,21,False,14,22.9
U100663,2025-08-25,38,3,other,19,False,6,8.36
U100664,2025-07-07,14,6,after_10_moves_no_progress,13,False,10,17.2
U100665,2025-08-19,69,3,ads_fatigue,22,True,5,12.42
U100666,2025-08-17,8,4,after_10_moves_no_progress,23,False,5,8.14
U100667,2025-08-22,22,5,failed_level_twice,21,True,28,33.46
U100668,2025-06-22,14,4,failed_level_twice,21,False,14,13.4
U100669,2025-05-31,18,5,session_timeout,18,False,10,22.69
U100670,2025-07-16,68,1,session_timeout,26,True,5,10.46
U100671,2025-06-05,24,6,used_booster_then_quit,15,False,5,10.59
U100672,2025-07-15,6,0,failed_level_twice,0,False,0,0.0
U100673,2025-05-23,16,1,after_10_moves_no_progress,16,False,13,23.59
U100674,2025-06-28,18,2,after_10_moves_no_progress,13,False,16,19.19
U100675,2025-08-09,10,4,after_10_moves_no_progress,18,False,15,28.38
U100676,2025-06-23,18,2,after_10_moves_no_progress,15,False,10,20.56
U100677,2025-07-31,0,1,after_10_moves_no_progress,12,False,4,6.44
U100678,2025-08-20,22,4,used_booster_then_quit,18,False,14,24.25
U100679,2025-08-15,77,4,other,14,False,3,5.79
U100680,2025-08-14,18,4,after_10_moves_no_progress,22,False,20,25.16
U100681,2025-08-11,13,4,ads_fatigue,25,False,8,5.99
U100682,2025-07-01,14,1,failed_level_twice,19,False,17,28.75
U100683,2025-06-27,32,2,failed_level_twice,12,False,9,6.4
U100684,2025-07-23,21,0,other,0,False,0,0.0
U100685,2025-08-20,1,1,used_booster_then_quit,17,False,12,12.36
U100686,2025-07-18,2,1,used_booster_then_quit,19,False,9,14.92
U100687,2025-07-28,68,3,used_booster_then_quit,10,False,4,5.85
U100688,2025-08-09,19,7,after_10_moves_no_progress,21,False,17,29.8
U100689,2025-06-29,8,3,after_10_moves_no_progress,20,False,11,19.17
U100690,2025-07-10,0,2,used_booster_then_quit,26,False,41,50.14
U100691,2025-07-31,3,2,after_10_moves_no_progress,12,False,24,37.46
U100692,2025-08-26,56,2,after_10_moves_no_progress,10,False,15,15.14
U100694,2025-08-24,29,3,ads_fatigue,14,False,8,12.94
U100695,2025-07-18,5,0,after_10_moves_no_progress,0,False,0,0.0
U100696,2025-07-22,64,2,failed_level_twice,30,False,2,3.17
U100697,2025-08-21,12,2,after_10_moves_no_progress,28,False,3,6.38
U100698,2025-08-26,5,2,other,22,False,5,4.69
U100699,2025-07-07,51,4,after_10_moves_no_progress,12,False,30,35.02
U100700,2025-07-22,24,0,failed_level_twice,0,False,0,0.0
U100701,2025-07-18,47,4,after_10_moves_no_progress,22,False,13,19.15
U100702,2025-07-30,0,1,after_10_moves_no_progress,14,False,9,19.29
U100703,2025-08-07,12,1,failed_level_twice,27,False,9,10.81
U100704,2025-05-20,3,2,other,16,False,40,70.52
U100705,2025-08-23,9,3,other,13,False,8,16.6
U100706,2025-07-21,60,3,used_booster_then_quit,8,False,7,11.8
U100707,2025-08-10,6,1,used_booster_then_quit,24,False,24,36.07
U100708,2025-06-27,3,0,other,0,False,0,0.0
U100709,2025-07-02,23,3,after_10_moves_no_progress,17,False,14,24.54
U100710,2025-06-26,38,0,used_booster_then_quit,0,False,0,0.0
U100711,2025-06-25,35,2,session_timeout,28,False,12,20.78
U100712,2025-07-20,1,2,used_booster_then_quit,19,False,15,25.15
U100713,2025-07-12,6,0,after_10_moves_no_progress,0,False,0,0.0
U100714,2025-07-28,74,5,ads_fatigue,27,False,3,9.49
U100715,2025-05-17,3,0,used_booster_then_quit,0,False,0,0.0
U100716,2025-07-28,80,4,session_timeout,18,True,30,39.05
U100717,2025-08-11,13,0,failed_level_twice,0,False,0,0.0
U100718,2025-08-12,18,2,ads_fatigue,17,False,5,7.67
U100719,2025-07-17,70,3,session_timeout,22,False,11,19.77
U100720,2025-07-07,0,1,session_timeout,11,False,10,11.32
U100721,2025-07-10,60,9,ads_fatigue,7,False,63,85.62
U100722,2025-08-18,1,2,after_10_moves_no_progress,21,True,11,14.62
U100723,2025-08-21,4,3,failed_level_twice,19,False,10,14.56
U100724,2025-08-25,33,1,other,13,False,11,22.94
U100726,2025-08-17,11,3,failed_level_twice,24,False,28,28.9
U100727,2025-08-25,17,3,session_timeout,14,False,29,38.62
U100728,2025-07-27,19,2,used_booster_then_quit,15,True,11,13.48
U100729,2025-07-12,36,2,after_10_moves_no_progress,17,False,25,43.89
U100730,2025-06-20,24,2,used_booster_then_quit,21,False,11,17.27
U100731,2025-08-04,56,6,after_10_moves_no_progress,19,False,14,22.91
U100732,2025-07-24,9,1,used_booster_then_quit,20,False,4,4.04
U100733,2025-07-03,43,4,used_booster_then_quit,26,False,8,8.93
U100734,2025-06-08,7,3,used_booster_then_quit,19,False,8,15.12
U100735,2025-07-05,9,1,other,14,False,10,24.0
U100736,2025-06-03,6,0,after_10_moves_no_progress,0,False,0,0.0
U100737,2025-08-16,37,4,used_booster_then_quit,7,False,15,29.11
U100738,2025-08-25,6,0,used_booster_then_quit,0,False,0,0.0
U100739,2025-08-02,4,2,after_10_moves_no_progress,16,False,11,15.9
U100740,2025-08-15,27,2,failed_level_twice,21,False,33,51.99
U100741,2025-08-23,45,1,failed_level_twice,32,True,10,17.0
U100742,2025-07-22,24,2,used_booster_then_quit,21,False,5,8.14
U100743,2025-05-29,6,0,after_10_moves_no_progress,0,False,0,0.0
U100744,2025-08-24,8,4,used_booster_then_quit,12,False,20,25.08
U100745,2025-06-02,3,1,other,21,False,28,39.26
U100746,2025-05-27,16,0,used_booster_then_quit,0,False,0,0.0
U100747,2025-08-14,15,2,ads_fatigue,24,False,26,49.86
U100748,2025-05-26,4,1,after_10_moves_no_progress,27,False,14,12.32
U100749,2025-08-04,51,1,failed_level_twice,14,False,18,14.38
U100750,2025-07-27,84,2,after_10_moves_no_progress,12,False,7,12.38
U100751,2025-07-18,62,1,ads_fatigue,19,False,0,6.21
U100752,2025-08-10,81,5,session_timeout,21,False,5,7.73
U100753,2025-06-25,49,4,failed_level_twice,10,False,10,19.23
U100754,2025-07-30,12,4,after_10_moves_no_progress,22,False,6,6.23
U100755,2025-08-23,14,2,failed_level_twice,17,True,21,21.71
U100756,2025-07-20,36,1,ads_fatigue,19,False,12,19.18
U100757,2025-08-27,14,3,other,20,False,17,27.69
U100758,2025-06-28,33,3,used_booster_then_quit,24,False,7,10.51
U100759,2025-08-20,72,2,ads_fatigue,20,False,36,75.26
U100760,2025-07-21,63,8,other,16,False,12,15.67
U100761,2025-08-05,22,1,after_10_moves_no_progress,15,False,29,40.8
U100762,2025-06-20,0,1,ads_fatigue,15,False,36,45.68
U100763,2025-08-16,34,5,used_booster_then_quit,21,False,4,6.89
U100764,2025-08-17,17,4,after_10_moves_no_progress,12,False,2,7.03
U100765,2025-08-21,47,2,after_10_moves_no_progress,16,False,14,20.5
U100766,2025-08-01,17,4,other,22,False,11,12.86
U100767,2025-08-21,0,0,used_booster_then_quit,0,False,0,0.0
U100768,2025-06-19,14,4,after_10_moves_no_progress,17,False,23,41.31
U100769,2025-07-06,23,2,ads_fatigue,20,False,10,15.26
U100770,2025-08-13,18,1,session_timeout,11,False,32,37.37
U100771,2025-08-09,27,4,after_10_moves_no_progress,20,False,25,28.32
U100772,2025-08-09,79,3,used_booster_then_quit,26,False,12,16.36
U100773,2025-08-13,59,3,other,16,False,15,21.61
U100774,2025-08-09,44,6,used_booster_then_quit,13,False,4,9.4
U100775,2025-07-13,23,3,failed_level_twice,16,False,13,12.71
U100776,2025-06-01,10,3,used_booster_then_quit,15,False,16,31.51
