user_id,date,day_since_install,active,time_spent_min,interstitial_impressions,rewarded_impressions,ad_revenue_usd,iap_revenue_usd
U100117,2025-08-10,5,1,25.94,18,4,0.218,0.0
U100117,2025-08-11,6,1,11.46,3,0,0.027,0.0
U100117,2025-08-28,23,1,21.92,5,4,0.101,0.0
U100118,2025-08-03,0,1,5.58,2,0,0.024,0.0
U100118,2025-08-05,2,1,9.31,3,3,0.09,0.0
U100118,2025-08-13,10,1,13.19,8,1,0.114,0.0
U100119,2025-07-31,0,1,6.45,3,3,0.069,0.0
U100119,2025-08-03,3,1,6.48,6,0,0.054,0.0
U100120,2025-06-11,0,1,13.65,9,2,0.144,0.0
U100120,2025-06-13,2,1,15.54,11,5,0.222,0.0
U100120,2025-06-17,6,1,10.92,5,2,0.096,0.0
U100120,2025-06-21,10,1,16.19,5,3,0.114,0.0
U100121,2025-06-24,0,1,23.62,13,1,0.174,0.0
U100121,2025-07-28,34,1,15.7,6,3,0.126,0.0
U100122,2025-07-11,0,1,15.69,7,1,0.077,0.0
U100122,2025-07-22,11,1,7.4,6,3,0.096,0.0
U100122,2025-07-29,18,1,11.41,6,4,0.11,0.0
U100122,2025-08-27,47,1,7.9,4,1,0.05,0.0
U100123,2025-08-25,0,1,17.35,1,5,0.079,0.0
U100123,2025-08-26,1,1,9.47,1,1,0.023,0.0
U100123,2025-08-28,3,1,12.25,6,2,0.082,0.0
U100124,2025-06-09,0,1,12.74,4,1,0.066,0.0
U100124,2025-06-16,7,1,15.07,2,0,0.024,0.0
U100124,2025-07-10,31,1,11.77,6,4,0.144,0.0
U100124,2025-07-12,33,1,16.88,4,3,0.102,0.0
U100124,2025-07-22,43,1,24.2,18,8,0.36,0.0
U100125,2025-08-19,0,1,13.93,8,3,0.114,0.0
U100126,2025-06-02,0,1,23.49,11,2,0.168,0.0
U100126,2025-06-07,5,1,12.64,5,3,0.114,0.0
U100126,2025-06-14,12,1,15.81,8,5,0.186,0.0
U100126,2025-06-23,21,1,17.69,13,4,0.228,0.0
U100126,2025-07-27,55,1,20.15,10,3,0.174,0.0
U100126,2025-08-01,60,1,19.35,11,1,0.15,0.0
U100127,2025-08-27,0,1,12.7,7,1,0.102,0.0
U100128,2025-07-20,0,1,7.23,7,0,0.063,0.0
U100128,2025-08-08,19,1,13.13,2,4,0.074,0.0
U100128,2025-08-17,28,1,14.15,10,2,0.118,0.0
U100129,2025-06-26,1,1,30.13,10,5,0.21,0.0
U100129,2025-06-27,2,1,42.64,20,10,0.42,0.0
U100129,2025-08-06,42,1,78.02,36,9,0.594,0.0
U100129,2025-08-07,43,1,49.64,23,7,0.402,0.0
U100130,2025-08-06,24,1,35.43,20,4,0.236,0.0
U100131,2025-06-02,0,1,7.46,6,1,0.068,0.0
U100131,2025-06-03,1,1,11.77,4,2,0.064,0.0
U100131,2025-06-04,2,1,59.44,29,22,0.569,0.0
U100131,2025-06-08,6,1,12.44,6,2,0.082,0.0
U100131,2025-06-30,28,1,16.55,9,2,0.109,0.0
U100131,2025-08-19,78,1,24.96,8,4,0.128,0.0
U100131,2025-08-23,82,1,13.53,7,2,0.091,0.0
U100132,2025-06-02,0,1,12.43,6,1,0.09,0.0
U100132,2025-06-07,5,1,6.83,3,2,0.072,0.0
U100132,2025-06-14,12,1,9.6,2,2,0.06,0.0
U100132,2025-08-16,75,1,23.32,6,2,0.108,0.0
U100133,2025-05-14,0,1,15.69,6,3,0.096,0.0
U100133,2025-05-27,13,1,19.38,5,3,0.087,0.0
U100133,2025-07-30,77,1,7.93,4,1,0.05,0.0
U100134,2025-05-14,0,1,25.42,8,7,0.222,0.0
U100134,2025-05-17,3,1,23.21,22,2,0.3,0.0
U100134,2025-05-30,16,1,17.92,7,1,0.102,0.0
U100134,2025-06-05,22,1,28.79,13,5,0.246,0.0
U100134,2025-06-08,25,1,16.28,10,2,0.156,0.0
U100135,2025-06-11,0,1,13.19,5,2,0.096,0.0
U100135,2025-06-27,16,1,44.59,20,6,0.348,0.0
U100135,2025-07-04,23,1,33.28,19,6,0.336,0.0
U100136,2025-07-31,0,1,57.95,33,10,0.437,0.0
U100136,2025-08-01,1,1,41.95,19,6,0.255,0.0
U100136,2025-08-07,7,1,33.64,26,6,0.318,0.0
U100136,2025-08-08,8,1,26.88,12,4,0.164,0.0
U100136,2025-08-25,25,1,18.8,8,5,0.142,0.0
U100137,2025-07-12,0,1,14.76,8,1,0.086,1.7003453428456639
U100137,2025-08-25,44,1,15.18,5,3,0.087,0.0
U100138,2025-05-13,0,1,9.88,4,0,0.048,0.0
U100138,2025-05-25,12,1,15.43,9,6,0.216,0.0
U100138,2025-07-19,67,1,15.0,9,2,0.144,0.0
U100138,2025-07-27,75,1,4.94,5,1,0.078,0.0
U100139,2025-08-11,0,1,12.43,5,0,0.06,0.0
U100139,2025-08-12,1,1,17.69,16,4,0.264,0.0
U100139,2025-08-14,3,1,10.15,7,3,0.138,0.0
U100139,2025-08-15,4,1,6.9,4,2,0.084,0.0
U100139,2025-08-16,5,1,7.76,2,2,0.06,0.0
U100140,2025-07-14,2,1,18.75,4,1,0.066,0.0
U100140,2025-07-19,7,1,20.91,9,2,0.144,0.0
U100141,2025-08-24,0,1,9.56,5,0,0.06,0.0
U100141,2025-08-25,1,1,30.8,20,5,0.33,0.0
U100142,2025-07-20,0,1,10.11,8,1,0.086,0.0
U100142,2025-07-23,3,1,10.84,4,1,0.05,0.0
U100142,2025-08-01,12,1,8.01,6,2,0.082,0.0
U100142,2025-08-15,26,1,22.03,15,7,0.233,0.0
U100142,2025-08-25,36,1,21.75,6,5,0.124,0.0
U100143,2025-05-22,0,1,17.35,6,4,0.144,0.0
U100143,2025-05-23,1,1,26.6,8,2,0.132,0.0
U100143,2025-05-28,6,1,31.69,14,4,0.24,0.0
U100143,2025-07-04,43,1,34.3,15,1,0.198,0.0
U100144,2025-07-23,27,1,16.34,6,3,0.126,0.0
U100145,2025-07-17,0,1,8.65,7,0,0.063,0.0
U100145,2025-07-18,1,1,6.97,3,2,0.055,0.0
U100145,2025-07-20,3,1,19.31,9,5,0.151,0.0
U100145,2025-07-22,5,1,7.6,2,3,0.06,0.0
U100145,2025-07-26,9,1,41.98,20,4,0.236,0.0
U100145,2025-07-28,11,1,7.18,2,0,0.018,0.0
U100145,2025-07-30,13,1,10.79,4,2,0.064,0.0
U100146,2025-05-04,0,1,9.54,3,0,0.036,0.0
U100146,2025-05-05,1,1,25.16,24,5,0.378,0.0
U100147,2025-05-02,0,1,14.47,11,1,0.15,0.0
U100147,2025-05-09,7,1,5.65,2,3,0.078,0.0
U100147,2025-06-08,37,1,25.7,16,7,0.318,0.0
U100147,2025-07-01,60,1,14.17,8,2,0.132,0.0
U100148,2025-05-16,0,1,15.2,10,4,0.146,0.0
U100148,2025-05-17,1,1,16.44,10,0,0.09,0.0
U100148,2025-05-24,8,1,4.27,2,0,0.018,0.0
U100148,2025-06-03,18,1,5.56,5,0,0.045,0.0
U100148,2025-07-17,62,1,7.08,4,2,0.064,0.0
U100149,2025-05-31,0,1,16.77,10,1,0.138,0.0
U100149,2025-06-03,3,1,6.81,6,1,0.09,0.0
U100149,2025-06-05,5,1,10.09,9,1,0.126,0.0
U100149,2025-06-21,21,1,23.32,9,4,0.18,0.0
U100149,2025-06-28,28,1,24.34,14,2,0.204,0.0
U100149,2025-07-09,39,1,16.87,8,2,0.132,0.0
U100149,2025-07-11,41,1,6.39,1,2,0.048,0.0
U100149,2025-07-12,42,1,43.52,27,7,0.45,0.0
U100149,2025-08-17,78,1,13.4,8,3,0.15,0.0
U100150,2025-06-21,0,1,47.65,27,13,0.425,0.0
U100150,2025-06-25,4,1,32.65,22,7,0.296,0.0
U100150,2025-06-27,6,1,38.38,15,12,0.303,0.0
U100150,2025-07-13,22,1,26.69,19,10,0.311,0.0
U100151,2025-06-30,2,1,31.67,16,9,0.354,0.0
U100151,2025-07-05,7,1,32.62,15,2,0.216,0.0
U100151,2025-07-06,8,1,53.69,19,12,0.444,0.0
U100152,2025-05-17,0,1,33.17,12,9,0.306,0.0
U100152,2025-05-18,1,1,54.65,28,5,0.426,0.0
U100152,2025-05-23,6,1,60.84,44,11,0.726,0.0
U100152,2025-06-01,15,1,31.93,21,4,0.324,0.0
U100152,2025-06-11,25,1,25.75,16,3,0.246,0.0
U100152,2025-06-12,26,1,31.27,12,4,0.216,0.0
U100153,2025-07-20,0,1,24.71,16,1,0.21,0.0
U100153,2025-07-26,6,1,61.37,35,6,0.528,0.0
U100153,2025-08-02,13,1,25.4,7,6,0.192,0.0
U100153,2025-08-04,15,1,28.88,13,8,0.3,0.0
U100153,2025-08-08,19,1,29.09,8,6,0.204,0.0
U100154,2025-07-11,0,1,7.31,0,2,0.036,0.0
U100154,2025-07-17,6,1,12.07,7,5,0.174,0.0
U100154,2025-07-25,14,1,15.6,5,7,0.186,0.0
U100154,2025-07-29,18,1,32.16,10,6,0.228,0.0
U100155,2025-06-05,0,1,20.68,6,4,0.144,0.0
U100155,2025-06-06,1,1,11.98,2,2,0.06,0.0
U100155,2025-06-08,3,1,13.88,5,4,0.132,0.0
U100155,2025-06-12,7,1,8.05,3,2,0.072,0.0
U100155,2025-06-15,10,1,13.59,4,0,0.048,0.0
U100155,2025-07-01,26,1,8.74,10,1,0.138,0.0
U100155,2025-08-26,82,1,11.14,8,0,0.096,0.0
U100156,2025-05-02,0,1,42.24,15,11,0.378,0.0
U100156,2025-05-05,3,1,35.69,16,6,0.3,0.0
U100156,2025-05-15,13,1,24.85,15,3,0.234,0.0
U100156,2025-05-24,22,1,21.73,11,2,0.168,0.0
U100157,2025-05-10,0,1,11.99,9,2,0.144,0.0
U100157,2025-05-12,2,1,10.0,7,3,0.138,0.0
U100157,2025-05-14,4,1,10.47,4,2,0.084,0.0
U100157,2025-05-17,7,1,11.16,9,1,0.126,0.0
U100157,2025-05-23,13,1,16.76,5,3,0.114,0.0
U100157,2025-05-27,17,1,3.69,2,1,0.042,0.0
U100157,2025-05-29,19,1,9.34,4,1,0.066,0.0
U100157,2025-06-02,23,1,10.96,6,1,0.09,0.0
U100157,2025-07-03,54,1,8.64,5,1,0.078,0.0
U100157,2025-07-04,55,1,13.54,10,1,0.138,0.0
U100157,2025-07-11,62,1,15.82,12,2,0.18,0.0
U100157,2025-07-27,78,1,5.89,1,3,0.066,0.0
U100157,2025-08-05,87,1,15.94,9,1,0.126,0.0
U100158,2025-06-24,7,1,21.34,7,6,0.192,0.0
U100159,2025-05-19,0,1,51.75,24,8,0.432,0.0
U100159,2025-05-23,4,1,37.0,27,4,0.396,0.0
U100159,2025-06-24,36,1,39.59,21,4,0.324,0.0
U100160,2025-06-15,0,1,15.7,9,2,0.109,0.0
U100160,2025-06-21,6,1,7.93,4,1,0.05,0.0
U100160,2025-07-14,29,1,8.54,4,1,0.05,0.0
U100161,2025-07-15,0,1,35.12,22,2,0.226,0.0
U100161,2025-07-17,2,1,17.59,14,2,0.154,0.0
U100161,2025-07-18,3,1,13.63,7,4,0.119,0.0
U100162,2025-07-05,0,1,13.41,9,3,0.123,0.0
U100162,2025-07-09,4,1,10.03,6,1,0.068,0.0
U100162,2025-07-11,6,1,18.6,8,5,0.142,0.0
U100162,2025-07-17,12,1,26.2,11,4,0.155,0.0
U100162,2025-07-23,18,1,22.13,14,4,0.182,0.0
U100163,2025-05-28,0,1,34.08,13,3,0.159,0.0
U100163,2025-05-30,2,1,16.18,12,3,0.15,0.0
U100163,2025-06-02,5,1,26.9,10,4,0.146,0.0
U100163,2025-06-10,13,1,19.89,8,2,0.1,0.0
U100163,2025-06-14,17,1,19.08,7,6,0.147,0.0
U100163,2025-06-28,31,1,29.48,19,8,0.283,0.0
U100163,2025-07-13,46,1,19.97,5,7,0.143,0.0
U100164,2025-06-11,0,1,11.57,8,2,0.132,0.0
U100164,2025-06-16,5,1,10.71,7,0,0.084,0.0
U100164,2025-07-14,33,1,9.45,2,1,0.042,0.0
U100165,2025-07-13,0,1,77.81,41,8,0.481,0.0
U100165,2025-07-14,1,1,59.83,28,8,0.364,0.0
U100165,2025-07-16,3,1,27.73,9,6,0.165,0.0
U100165,2025-07-17,4,1,35.96,19,5,0.241,0.0
U100165,2025-07-21,8,1,30.0,17,2,0.181,0.0
U100167,2025-07-30,0,1,14.66,14,5,0.258,0.0
U100167,2025-07-31,1,1,8.36,4,0,0.048,0.0
U100167,2025-08-05,6,1,4.83,3,0,0.036,0.0
U100168,2025-07-06,0,1,20.37,8,3,0.15,0.0
U100168,2025-07-07,1,1,36.81,18,6,0.324,0.0
U100168,2025-07-18,12,1,53.62,34,6,0.516,0.0
U100169,2025-06-13,0,1,16.3,12,2,0.18,0.0
U100169,2025-06-15,2,1,21.71,11,5,0.222,0.0
U100169,2025-06-25,12,1,33.7,17,6,0.312,0.0
U100169,2025-07-21,38,1,30.41,15,6,0.288,0.0
U100170,2025-06-13,0,1,13.39,2,1,0.042,0.0
U100170,2025-06-15,2,1,11.96,6,2,0.108,0.0
U100170,2025-06-16,3,1,14.06,5,1,0.078,0.0
U100171,2025-08-14,0,1,29.8,10,6,0.228,0.0
U100171,2025-08-27,13,1,38.23,21,4,0.324,0.0
U100172,2025-05-06,1,1,16.24,3,3,0.069,0.0
U100172,2025-05-08,3,1,49.28,28,11,0.406,0.0
U100172,2025-05-10,5,1,24.45,14,1,0.14,0.0
U100172,2025-05-22,17,1,26.61,14,5,0.196,0.0
U100172,2025-07-11,67,1,26.73,7,6,0.147,0.0
U100173,2025-08-27,0,1,13.46,2,6,0.102,0.0
U100174,2025-07-19,0,1,13.12,8,3,0.15,0.0
U100174,2025-07-20,1,1,13.74,4,3,0.102,0.0
U100174,2025-07-28,9,1,4.68,0,1,0.018,0.0
U100174,2025-07-31,12,1,9.92,4,3,0.102,0.0
U100174,2025-08-20,32,1,7.81,4,0,0.048,0.0
U100175,2025-07-21,0,1,44.02,30,11,0.424,0.0
U100175,2025-08-11,21,1,64.6,33,15,0.507,0.0
U100176,2025-05-05,0,1,9.65,7,2,0.12,0.0
U100176,2025-06-16,42,1,8.59,3,1,0.054,0.0
U100176,2025-06-17,43,1,9.31,5,2,0.096,0.0
U100176,2025-06-27,53,1,18.18,10,1,0.138,0.0
U100177,2025-07-12,0,1,22.17,16,3,0.186,0.0
U100177,2025-07-19,7,1,27.84,12,6,0.192,0.0
U100177,2025-08-14,33,1,47.96,33,6,0.381,0.0
U100178,2025-06-28,0,1,18.1,7,1,0.077,0.0
U100178,2025-08-24,57,1,7.43,8,1,0.086,0.0
U100179,2025-05-13,0,1,32.22,16,3,0.246,0.0
U100179,2025-05-14,1,1,25.02,5,4,0.132,0.0
U100179,2025-05-15,2,1,7.14,3,1,0.054,0.0
U100179,2025-05-18,5,1,19.59,6,1,0.09,0.0
U100179,2025-06-20,38,1,3.67,4,1,0.066,0.0
U100179,2025-06-27,45,1,14.07,4,1,0.066,0.0
U100179,2025-07-02,50,1,15.15,11,2,0.168,0.0
U100180,2025-06-03,0,1,22.9,10,2,0.118,0.0
U100180,2025-06-05,2,1,20.71,7,3,0.105,0.0
U100180,2025-06-13,10,1,22.3,9,1,0.095,0.0
U100180,2025-08-11,69,1,50.88,33,13,0.479,0.0
U100180,2025-08-15,73,1,23.65,16,5,0.214,0.0
U100181,2025-08-15,0,1,91.29,39,14,0.72,0.0
U100181,2025-08-16,1,1,14.56,12,3,0.198,0.0
U100181,2025-08-24,9,1,27.59,14,7,0.294,0.0
U100183,2025-06-19,0,1,11.41,3,1,0.041,0.0
U100183,2025-07-11,22,1,15.77,12,3,0.15,0.0
U100184,2025-05-09,0,1,10.24,7,4,0.119,0.0
U100184,2025-05-13,4,1,14.12,9,4,0.137,0.0
U100184,2025-05-15,6,1,11.91,5,3,0.087,0.0
U100184,2025-05-26,17,1,12.38,5,3,0.087,0.0
U100184,2025-06-11,33,1,11.08,3,2,0.055,0.0
U100184,2025-07-06,58,1,6.61,1,2,0.037,0.0
U100184,2025-07-07,59,1,5.52,1,1,0.023,0.0
U100184,2025-07-14,66,1,7.62,4,0,0.036,0.0
U100185,2025-07-25,0,1,47.05,23,6,0.291,0.0
U100185,2025-07-27,2,1,33.72,20,5,0.25,0.0
U100185,2025-07-29,4,1,23.32,17,2,0.181,0.0
U100185,2025-08-22,28,1,14.3,8,0,0.072,0.0
U100186,2025-07-25,1,1,70.32,28,4,0.308,0.0
U100186,2025-07-26,2,1,26.43,11,9,0.225,0.0
U100187,2025-07-13,0,1,20.66,11,2,0.127,0.0
U100187,2025-07-29,16,1,31.65,19,12,0.339,0.0
U100187,2025-08-06,24,1,15.7,9,3,0.123,0.0
U100188,2025-07-01,0,1,9.47,8,0,0.072,0.0
U100188,2025-07-03,2,1,16.04,9,3,0.123,0.0
U100188,2025-07-13,12,1,12.99,5,1,0.059,0.0
U100188,2025-07-31,30,1,7.37,6,0,0.054,0.0
U100188,2025-08-01,31,1,17.31,7,0,0.063,0.0
U100189,2025-06-23,1,1,37.63,18,2,0.19,25.620530203631773
U100189,2025-06-29,7,1,18.74,6,2,0.082,1.7003453428456639
U100189,2025-07-15,23,1,28.96,10,6,0.174,0.0
U100190,2025-07-11,0,1,16.86,1,4,0.084,0.0
U100190,2025-07-17,6,1,24.56,12,4,0.216,0.0
U100190,2025-08-10,30,1,15.62,2,5,0.114,0.0
U100191,2025-05-29,0,1,6.27,3,2,0.072,0.0
U100191,2025-05-30,1,1,13.82,4,1,0.066,0.0
U100191,2025-05-31,2,1,13.94,6,4,0.144,0.0
U100191,2025-06-01,3,1,27.18,10,5,0.21,0.0
U100192,2025-08-21,0,1,15.19,3,3,0.069,0.0
U100192,2025-08-22,1,1,4.97,3,1,0.041,0.0
U100192,2025-08-24,3,1,18.25,12,1,0.122,0.0
U100192,2025-08-27,6,1,13.71,10,1,0.104,0.0
U100193,2025-07-10,0,1,17.71,12,2,0.18,0.0
U100193,2025-07-11,1,1,21.23,15,1,0.198,0.0
U100193,2025-07-12,2,1,26.14,9,5,0.198,0.0
U100193,2025-07-14,4,1,12.71,6,1,0.09,0.0
U100193,2025-08-12,33,1,17.09,10,0,0.12,0.0
U100193,2025-08-18,39,1,34.43,21,4,0.324,0.0
U100193,2025-08-22,43,1,12.08,6,4,0.144,0.0
U100194,2025-06-07,0,1,7.11,3,1,0.041,0.0
U100194,2025-06-08,1,1,13.0,5,1,0.059,0.0
U100194,2025-06-12,5,1,14.12,5,3,0.087,0.0
U100194,2025-08-20,74,1,27.13,10,6,0.174,0.0
U100195,2025-06-23,0,1,5.26,2,3,0.078,0.0
U100195,2025-07-14,21,1,3.95,1,0,0.012,0.0
U100195,2025-08-08,46,1,4.18,1,2,0.048,0.0
U100196,2025-08-05,0,1,9.38,2,0,0.024,0.0
U100196,2025-08-06,1,1,26.07,16,8,0.336,0.0
U100196,2025-08-08,3,1,16.94,10,5,0.21,0.0
U100196,2025-08-13,8,1,11.87,6,2,0.108,0.0
U100196,2025-08-21,16,1,12.91,5,1,0.078,0.0
U100197,2025-05-20,0,1,15.28,12,3,0.15,0.0
U100197,2025-05-21,1,1,21.46,11,6,0.183,0.0
U100197,2025-05-23,3,1,16.58,11,3,0.141,0.0
U100197,2025-05-28,8,1,8.32,5,1,0.059,0.0
U100197,2025-06-07,18,1,22.07,8,1,0.086,0.0
U100197,2025-06-19,30,1,15.11,7,2,0.091,0.0
U100198,2025-06-05,0,1,52.5,22,14,0.516,0.0
U100198,2025-06-07,2,1,13.64,8,3,0.15,0.0
U100198,2025-06-13,8,1,15.18,10,2,0.156,0.0
U100198,2025-06-25,20,1,25.82,18,3,0.27,0.0
U100198,2025-06-27,22,1,19.35,9,2,0.144,0.0
U100198,2025-07-12,37,1,38.12,26,6,0.42,0.0
U100199,2025-07-21,0,1,8.02,3,1,0.054,0.0
U100199,2025-07-22,1,1,6.66,6,3,0.126,0.0
U100199,2025-07-23,2,1,8.13,3,3,0.09,0.0
U100199,2025-07-26,5,1,3.76,3,2,0.072,0.0
U100199,2025-07-30,9,1,7.42,4,0,0.048,0.0
U100200,2025-06-07,0,1,27.45,17,4,0.276,0.0
U100200,2025-06-10,3,1,39.17,27,10,0.504,0.0
U100200,2025-06-21,14,1,25.4,10,2,0.156,0.0
U100200,2025-06-24,17,1,45.78,17,11,0.402,0.0
U100200,2025-07-01,24,1,34.14,18,8,0.36,0.0
U100201,2025-08-04,0,1,39.52,14,5,0.196,0.0
U100201,2025-08-07,3,1,10.53,9,0,0.081,0.0
U100202,2025-05-16,0,1,19.25,1,3,0.051,0.0
U100202,2025-05-19,3,1,14.4,10,1,0.104,0.0
U100202,2025-07-08,53,1,11.51,4,2,0.064,0.0
U100203,2025-07-31,0,1,5.22,0,1,0.014,0.0
U100203,2025-08-07,7,1,4.58,2,0,0.018,0.0
U100203,2025-08-24,24,1,5.38,5,1,0.059,0.0
U100204,2025-05-09,0,1,13.02,9,3,0.162,21.342324609848742
U100204,2025-05-13,4,1,14.71,10,2,0.156,0.0
U100204,2025-06-01,23,1,11.86,6,0,0.072,1.7003453428456639
U100204,2025-06-04,26,1,17.8,10,4,0.192,0.0
U100205,2025-05-02,0,1,7.66,3,2,0.055,0.0
U100205,2025-05-03,1,1,10.45,4,2,0.064,0.0
U100205,2025-05-12,10,1,6.28,3,1,0.041,0.0
U100205,2025-07-07,66,1,5.86,2,1,0.032,0.0
U100206,2025-08-17,1,1,27.92,14,9,0.33,0.0
U100206,2025-08-18,2,1,45.9,25,8,0.444,0.0
U100206,2025-08-21,5,1,25.65,14,5,0.258,0.0
U100206,2025-08-28,12,1,14.58,5,4,0.132,0.0
U100207,2025-07-09,0,1,21.37,9,5,0.198,0.0
U100207,2025-08-06,28,1,15.2,7,3,0.138,0.0
U100208,2025-06-12,0,1,19.32,4,3,0.102,0.0
U100208,2025-06-17,5,1,10.21,5,0,0.06,0.0
U100208,2025-07-03,21,1,12.91,7,1,0.102,0.0
U100208,2025-07-27,45,1,20.85,13,1,0.174,0.0
U100208,2025-08-22,71,1,26.88,17,7,0.33,0.0
U100209,2025-05-28,0,1,12.64,6,1,0.09,0.0
U100209,2025-05-29,1,1,8.97,3,1,0.054,0.0
U100209,2025-06-02,5,1,5.91,1,1,0.03,0.0
U100209,2025-06-13,16,1,6.84,4,3,0.102,0.0
U100209,2025-06-20,23,1,7.44,4,3,0.102,0.0
U100210,2025-07-14,0,1,10.23,6,3,0.126,0.0
U100211,2025-07-01,0,1,9.78,10,3,0.174,0.0
U100211,2025-07-03,2,1,4.62,6,0,0.072,0.0
U100211,2025-07-04,3,1,8.7,6,2,0.108,0.0
U100211,2025-08-22,52,1,4.4,5,0,0.06,0.0
U100212,2025-08-27,0,1,4.01,1,0,0.012,0.0
U100213,2025-08-26,0,1,15.81,5,2,0.073,0.0
U100213,2025-08-27,1,1,9.97,5,2,0.073,0.0
U100213,2025-08-28,2,1,20.16,11,4,0.155,0.0
U100214,2025-07-16,0,1,8.56,6,3,0.126,0.0
U100214,2025-07-18,2,1,4.84,4,0,0.048,0.0
U100214,2025-07-21,5,1,25.0,9,7,0.234,0.0
U100214,2025-07-23,7,1,7.43,1,1,0.03,0.0
U100215,2025-06-23,0,1,18.5,16,1,0.158,0.0
U100215,2025-06-24,1,1,24.48,12,3,0.15,0.0
U100215,2025-06-28,5,1,13.54,4,0,0.036,0.0
U100215,2025-07-02,9,1,17.09,6,0,0.054,0.0
U100215,2025-07-12,19,1,21.76,11,5,0.169,0.0
U100215,2025-07-19,26,1,42.72,14,9,0.252,0.0
U100215,2025-08-12,50,1,22.79,15,3,0.177,0.0
U100216,2025-06-28,0,1,17.29,9,4,0.137,0.0
U100216,2025-06-29,1,1,45.88,22,8,0.31,0.0
U100216,2025-07-01,3,1,41.03,24,5,0.286,0.0
U100216,2025-07-17,19,1,21.32,10,5,0.16,0.0
U100216,2025-08-05,38,1,18.74,11,3,0.141,0.0
U100217,2025-08-17,27,1,17.34,11,2,0.168,0.0
U100217,2025-08-22,32,1,11.53,7,2,0.12,0.0
U100217,2025-08-26,36,1,11.82,11,3,0.186,0.0
U100218,2025-05-13,0,1,25.1,7,4,0.156,0.0
U100218,2025-05-14,1,1,25.53,17,3,0.258,0.0
U100218,2025-08-08,87,1,21.27,8,3,0.15,0.0
U100219,2025-06-09,0,1,9.5,6,0,0.054,0.0
U100219,2025-06-10,1,1,12.4,5,1,0.059,0.0
U100219,2025-06-13,4,1,17.24,11,4,0.155,0.0
U100219,2025-06-14,5,1,68.97,32,17,0.526,0.0
U100219,2025-07-06,27,1,36.23,25,5,0.295,0.0
U100219,2025-07-23,44,1,32.31,16,3,0.186,0.0
U100220,2025-05-10,0,1,31.0,9,8,0.193,0.0
U100220,2025-05-15,5,1,50.25,26,10,0.374,0.0
U100220,2025-05-20,10,1,61.52,35,5,0.385,0.0
U100220,2025-06-14,35,1,25.36,15,5,0.205,0.0
U100221,2025-05-09,0,1,16.93,7,3,0.105,0.0
U100221,2025-05-10,1,1,17.39,5,3,0.087,0.0
U100221,2025-05-14,5,1,27.61,24,4,0.272,0.0
U100221,2025-05-27,18,1,32.95,10,4,0.146,0.0
U100221,2025-06-12,34,1,35.92,18,8,0.274,0.0
U100222,2025-05-24,0,1,7.55,5,2,0.073,0.0
U100222,2025-05-26,2,1,19.95,5,6,0.129,0.0
U100222,2025-06-02,9,1,14.04,2,5,0.088,0.0
U100222,2025-06-20,27,1,20.25,9,2,0.109,0.0
U100222,2025-06-28,35,1,10.18,3,5,0.097,0.0
U100222,2025-08-18,86,1,34.05,14,4,0.182,0.0
U100223,2025-06-28,0,1,10.56,3,1,0.054,0.0
U100223,2025-06-29,1,1,21.42,10,4,0.192,0.0
U100223,2025-06-30,2,1,10.96,7,2,0.12,0.0
U100223,2025-07-01,3,1,13.89,6,3,0.126,0.0
U100223,2025-07-05,7,1,4.14,1,0,0.012,0.0
U100224,2025-08-03,0,1,19.72,9,1,0.126,0.0
U100225,2025-06-28,0,1,15.74,7,2,0.091,0.0
U100225,2025-07-15,17,1,6.63,4,0,0.036,0.0
U100225,2025-08-04,37,1,21.48,12,5,0.178,0.0
U100225,2025-08-15,48,1,33.09,23,3,0.249,0.0
U100226,2025-06-10,0,1,20.66,10,4,0.146,0.0
U100226,2025-06-11,1,1,20.28,8,1,0.086,0.0
U100226,2025-06-12,2,1,19.71,10,7,0.188,0.0
U100226,2025-07-05,25,1,55.72,19,8,0.283,0.0
U100226,2025-07-06,26,1,28.91,16,7,0.242,0.0
U100227,2025-05-10,0,1,22.65,14,5,0.196,0.0
U100227,2025-06-15,36,1,14.8,4,1,0.05,0.0
U100228,2025-07-06,0,1,9.99,7,0,0.063,0.0
U100228,2025-07-07,1,1,11.09,3,0,0.027,0.0
U100228,2025-07-11,5,1,32.66,11,8,0.211,0.0
U100228,2025-07-15,9,1,14.43,5,3,0.087,0.0
U100228,2025-08-25,50,1,10.51,11,1,0.113,0.0
U100229,2025-06-02,0,1,71.99,48,10,0.756,0.0
U100229,2025-08-06,65,1,63.48,27,8,0.468,0.0
U100229,2025-08-08,67,1,35.09,17,8,0.348,0.0
U100230,2025-07-13,0,1,9.14,6,0,0.054,0.0
U100230,2025-07-22,9,1,8.07,3,2,0.055,0.0
U100230,2025-07-24,11,1,23.0,15,4,0.191,0.0
U100230,2025-07-27,14,1,15.86,3,4,0.083,0.0
U100230,2025-07-28,15,1,15.54,9,3,0.123,0.0
U100230,2025-07-29,16,1,9.09,1,4,0.065,0.0
U100230,2025-08-05,23,1,11.6,4,2,0.064,0.0
U100231,2025-08-26,0,1,40.04,19,4,0.227,0.0
U100231,2025-08-27,1,1,22.54,13,4,0.173,0.0
U100232,2025-05-14,0,1,29.5,11,5,0.222,0.0
U100232,2025-05-15,1,1,60.31,26,9,0.474,0.0
