user_id,install_date,country,state,os,device_model,channel,campaign,engagement_factor,base_time_spent_min
U100266,2025-05-05,US,CT,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.9365,26.77
U100267,2025-06-13,US,NC,Android,Pixel 8,Facebook,FB_Video_30s,1.5404,11.5
U100268,2025-07-13,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.4412,9.92
U100269,2025-05-15,US,TX,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.9526,25.36
U100270,2025-08-19,US,AZ,Android,Pixel 8,Apple Search Ads,ASA_Exact_Solitaire,1.1822,14.1
U100271,2025-05-10,US,CA,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,1.2543,15.65
U100272,2025-08-20,US,PA,iOS,iPhone 15,TikTok,TTK_SparkAds,0.6713,7.31
U100273,2025-07-24,US,TX,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,0.5822,9.54
U100274,2025-06-09,US,IL,Android,Pixel 7,Google UAC,GGL_UAC_Broad,0.7155,20.1
U100275,2025-06-16,US,MA,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,1.457,16.02
U100276,2025-07-28,US,PA,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.4567,28.36
U100277,2025-07-12,US,TX,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.5563,11.48
U100278,2025-07-20,US,NY,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.7531,16.57
U100279,2025-06-16,US,FL,Android,Pixel 7,Apple Search Ads,ASA_Exact_Solitaire,0.6125,18.42
U100280,2025-06-28,US,CA,iOS,iPhone 13,TikTok,TTK_SparkAds,0.8899,16.25
U100281,2025-08-27,US,NC,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.5933,24.27
U100282,2025-05-26,US,MI,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.559,10.46
U100283,2025-06-20,US,CA,iOS,iPhone 14,Organic,ORG_NA,0.8534,23.25
U100284,2025-06-05,US,IL,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.9019,31.81
U100285,2025-07-31,US,IL,Android,Galaxy S23,Organic,ORG_StoreSearch,0.7915,11.93
U100286,2025-07-31,US,FL,Android,Pixel 8,Google UAC,GGL_UAC_iOS,0.4812,21.99
U100287,2025-06-05,US,GA,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.7011,21.52
U100288,2025-05-10,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.7019,24.16
U100289,2025-05-02,US,IL,Android,Galaxy S22,Facebook,FB_Interest_Puzzle,1.1658,18.01
U100290,2025-06-21,US,IN,iOS,iPhone 13,Organic,ORG_NA,1.0702,36.58
U100291,2025-06-19,US,TX,Android,Moto G Power,Organic,ORG_Blog,0.4864,51.7
U100292,2025-08-27,US,MI,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,0.775,24.6
U100293,2025-06-26,US,OH,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.7407,21.06
U100294,2025-05-31,US,NY,iOS,iPhone 14,Organic,ORG_NA,1.9776,18.12
U100295,2025-08-15,US,AZ,Android,Galaxy S22,Facebook,FB_LAL_Payers,1.0171,9.33
U100296,2025-06-28,US,GA,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.588,8.82
U100297,2025-07-11,US,PA,Android,Galaxy S23,Organic,ORG_NA,0.6632,10.11
U100298,2025-05-12,US,VA,Android,Galaxy S23,Facebook,FB_LAL_Payers,0.7777,20.56
U100299,2025-06-15,US,IN,iOS,iPhone SE 3,Organic,ORG_NA,1.046,16.35
U100300,2025-08-22,US,OK,iOS,iPhone 15,Organic,ORG_Blog,1.0985,38.63
U100301,2025-07-10,US,MI,Android,Pixel 7,Facebook,FB_LAL_Payers,0.9804,5.14
U100302,2025-06-11,US,CO,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.832,18.37
U100303,2025-07-15,US,CA,Android,Pixel 8,Facebook,FB_LAL_Payers,0.8569,22.36
U100304,2025-08-18,US,GA,Android,Pixel 8,Apple Search Ads,ASA_Broad_Card,0.8593,28.2
U100305,2025-06-02,US,TX,iOS,iPhone SE 3,CrossPromo,XPR_PartnerB,0.4435,19.34
U100306,2025-06-30,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8829,21.6
U100307,2025-08-24,US,GA,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.7183,19.66
U100308,2025-05-21,US,MA,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,0.4671,22.43
U100309,2025-07-26,US,IL,iOS,iPhone SE 3,Organic,ORG_NA,2.3801,17.83
U100310,2025-07-13,US,VA,Android,Pixel 8,Google UAC,GGL_UAC_Broad,1.0248,51.86
U100311,2025-07-21,US,OH,Android,Moto G Power,Organic,ORG_StoreSearch,0.9096,24.03
U100312,2025-06-12,US,PA,Android,Pixel 8,Organic,ORG_StoreSearch,0.78,19.87
U100313,2025-06-07,US,NY,Android,Moto G Power,Snapchat,SNP_Story_Install,1.2118,12.44
U100314,2025-07-22,US,FL,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,0.5684,15.17
U100315,2025-05-26,US,FL,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.7985,38.3
U100316,2025-06-20,US,NJ,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.6182,5.2
U100317,2025-05-23,US,CA,iOS,iPhone 13,Organic,ORG_NA,1.2076,18.52
U100318,2025-05-01,US,CA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.6501,17.78
U100319,2025-08-25,US,NJ,iOS,iPhone 14,Organic,ORG_Blog,1.4057,23.11
U100320,2025-06-21,US,GA,Android,Galaxy S22,Facebook,FB_Video_30s,0.8696,20.55
U100321,2025-08-25,US,IL,Android,Galaxy S23,Facebook,FB_Video_30s,1.2334,38.41
U100322,2025-05-17,US,TX,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,1.0618,18.91
U100323,2025-07-10,US,IL,Android,Galaxy S22,Organic,ORG_NA,1.3822,17.43
U100324,2025-05-25,US,IN,Android,Galaxy S23,Snapchat,SNP_Story_Install,0.6225,28.97
U100325,2025-08-03,US,MN,iOS,iPhone 13,Apple Search Ads,ASA_Exact_Solitaire,1.2999,38.74
U100326,2025-08-03,US,WA,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.4295,25.38
U100327,2025-05-14,US,CA,Android,Moto G Power,Facebook,FB_Video_30s,0.9206,29.85
U100328,2025-08-18,US,VA,Android,Pixel 8,Google UAC,GGL_UAC_Broad,0.7273,16.15
U100329,2025-05-24,US,TX,Android,Galaxy S23,Organic,ORG_StoreSearch,0.5159,19.16
U100330,2025-07-13,US,NY,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.6329,37.84
U100331,2025-08-27,US,TX,iOS,iPhone 13,Apple Search Ads,ASA_Broad_Card,0.7003,23.42
U100332,2025-08-14,US,TN,iOS,iPhone 15,Organic,ORG_NA,0.8364,15.95
U100333,2025-08-23,US,NJ,Android,Pixel 7,Organic,ORG_StoreSearch,0.7335,18.3
U100334,2025-06-11,US,MI,iOS,iPhone 14,Organic,ORG_NA,0.9343,30.23
U100335,2025-05-13,US,VA,iOS,iPhone 15,Organic,ORG_StoreSearch,0.6492,31.61
U100336,2025-05-23,US,TX,iOS,iPhone SE 3,TikTok,TTK_SparkAds,0.7477,11.81
U100337,2025-06-30,US,PA,iOS,iPhone 14,Facebook,FB_Video_30s,0.806,21.58
U100338,2025-08-04,US,NJ,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.9732,17.93
U100339,2025-05-19,US,NJ,Android,Galaxy S23,Organic,ORG_Blog,1.2707,17.42
U100340,2025-07-19,US,IN,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,1.2731,35.01
U100341,2025-06-08,US,NY,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.995,15.98
U100342,2025-06-10,US,TN,iOS,iPhone 13,Organic,ORG_StoreSearch,1.0748,13.5
U100343,2025-07-19,US,PA,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,1.0251,11.98
U100344,2025-06-26,US,VA,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.7978,16.5
U100345,2025-08-06,US,PA,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.2972,12.46
U100346,2025-05-19,US,KY,Android,Pixel 8,Facebook,FB_Interest_Puzzle,0.6276,11.68
U100347,2025-08-03,US,TX,iOS,iPhone 13,Organic,ORG_StoreSearch,0.3988,11.54
U100348,2025-05-08,US,VA,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.5965,11.88
U100349,2025-05-24,US,NC,Android,Pixel 7,Facebook,FB_LAL_Payers,1.5861,12.3
U100350,2025-07-18,US,TX,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.804,21.97
U100351,2025-08-11,US,CA,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,1.0097,6.76
U100352,2025-05-31,US,IN,Android,Moto G Power,Facebook,FB_LAL_Payers,0.8109,12.67
U100353,2025-06-09,US,TX,Android,Galaxy S22,Organic,ORG_NA,1.1328,17.12
U100354,2025-07-04,US,TX,Android,Pixel 8,Organic,ORG_StoreSearch,0.9308,31.97
U100355,2025-05-26,US,CT,iOS,iPhone 14,Facebook,FB_Video_30s,0.8803,15.92
U100356,2025-08-06,US,AZ,iOS,iPhone 13,Organic,ORG_Blog,1.1566,16.67
U100357,2025-08-01,US,NY,Android,Galaxy S23,Facebook,FB_LAL_Payers,0.7511,17.23
U100358,2025-05-18,US,NC,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,1.05,7.23
U100359,2025-06-25,US,GA,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.8438,25.03
U100360,2025-08-01,US,WI,Android,Galaxy S22,Google UAC,GGL_UAC_Broad,0.8668,24.51
U100361,2025-06-10,US,AZ,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.6522,27.05
U100362,2025-07-15,US,MD,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.83,63.01
U100363,2025-05-07,US,TX,iOS,iPhone 13,Facebook,FB_Video_30s,0.7287,9.4
U100364,2025-07-13,US,NJ,iOS,iPhone SE 3,Snapchat,SNP_Story_Install,1.4219,8.55
U100365,2025-05-19,US,CA,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,0.4613,25.62
U100366,2025-08-08,US,CA,iOS,iPhone 14,Snapchat,SNP_Story_Install,1.2914,15.21
U100367,2025-06-12,US,WA,Android,Pixel 8,TikTok,TTK_UGC_Puzzle,0.4504,11.0
U100368,2025-06-03,US,CA,iOS,iPhone 14,Organic,ORG_NA,1.1217,15.63
U100369,2025-08-09,US,NC,iOS,iPhone 15,Organic,ORG_Blog,0.6472,13.21
U100370,2025-05-07,US,MD,iOS,iPhone SE 3,Organic,ORG_NA,1.1349,42.64
U100371,2025-06-17,US,FL,iOS,iPhone SE 3,Organic,ORG_NA,0.862,55.77
U100372,2025-06-14,US,CA,Android,Pixel 7,Organic,ORG_Blog,0.5102,7.95
U100373,2025-06-04,US,WA,Android,Pixel 8,Facebook,FB_LAL_Payers,1.5581,8.6
U100374,2025-08-18,US,LA,Android,Galaxy S22,Organic,ORG_NA,1.2345,12.31
U100375,2025-07-30,US,AZ,Android,Pixel 7,Google UAC,GGL_UAC_Retarget,1.1066,12.75
U100376,2025-05-08,US,NC,Android,Galaxy S22,TikTok,TTK_UGC_Puzzle,0.7004,12.22
U100377,2025-07-25,US,TX,iOS,iPhone 14,Organic,ORG_StoreSearch,1.2516,16.33
U100378,2025-07-03,US,CA,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,0.5416,14.4
U100379,2025-08-17,US,WA,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.3712,9.15
U100380,2025-06-07,US,TX,iOS,iPhone 14,Organic,ORG_NA,0.4844,10.77
U100381,2025-07-08,US,WI,iOS,iPhone 14,Facebook,FB_Video_30s,0.6258,39.0
U100382,2025-06-30,US,PA,Android,Galaxy S22,Facebook,FB_Video_30s,0.669,15.05
U100383,2025-06-28,US,GA,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,0.7604,14.67
U100384,2025-06-24,US,MA,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,0.774,8.42
U100385,2025-05-25,US,TN,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,0.6977,14.28
U100386,2025-07-30,US,NJ,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.3881,29.1
U100387,2025-06-24,US,LA,iOS,iPhone 15,Organic,ORG_Blog,0.9771,24.24
U100388,2025-08-24,US,CT,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,0.8139,27.0
U100389,2025-06-01,US,KY,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,0.6849,9.86
U100390,2025-07-21,US,MD,iOS,iPhone 14,CrossPromo,XPR_PartnerA,1.5828,9.78
U100391,2025-08-21,US,WA,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.8213,31.72
U100392,2025-07-19,US,VA,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.9263,27.21
U100393,2025-08-13,US,CA,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,1.244,15.82
U100394,2025-08-08,US,NY,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,0.4986,27.57
U100395,2025-06-13,US,CA,Android,Galaxy S23,Snapchat,SNP_CPI_Optimized,0.8967,9.86
U100396,2025-07-12,US,CA,iOS,iPhone SE 3,TikTok,TTK_SparkAds,1.2424,9.66
U100397,2025-05-19,US,PA,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,0.8724,8.02
U100398,2025-07-04,US,TX,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,0.5372,21.57
U100399,2025-05-28,US,SC,Android,Pixel 8,Apple Search Ads,ASA_Broad_Card,0.746,20.06
U100400,2025-07-29,US,MO,iOS,iPhone 14,Organic,ORG_StoreSearch,0.9759,13.86
U100401,2025-07-03,US,CA,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,0.3896,12.18
U100402,2025-06-19,US,NY,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.5267,60.2
U100403,2025-06-02,US,MO,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,1.9925,15.81
U100404,2025-08-28,US,IN,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,1.0984,36.03
U100405,2025-05-09,US,KY,Android,Pixel 8,TikTok,TTK_UGC_Puzzle,1.6379,16.73
U100406,2025-05-06,US,UT,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,1.2796,14.01
U100407,2025-05-27,US,OK,iOS,iPhone 14,Organic,ORG_NA,1.0593,36.55
U100408,2025-08-25,US,IL,Android,Galaxy S22,TikTok,TTK_SparkAds,0.7996,26.72
U100409,2025-08-26,US,NY,Android,Pixel 7,Organic,ORG_Blog,1.0539,17.78
U100410,2025-07-18,US,MA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,1.6161,31.73
U100411,2025-08-14,US,NY,iOS,iPhone 14,Snapchat,SNP_CPI_Optimized,1.2589,63.47
U100412,2025-05-26,US,MO,iOS,iPhone 15,Snapchat,SNP_Story_Install,0.9673,12.48
U100413,2025-08-25,US,GA,iOS,iPhone 13,Facebook,FB_Video_30s,0.8446,22.79
U100414,2025-05-18,US,IN,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.1044,14.67
U100415,2025-05-13,US,NY,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,0.7314,11.28
U100416,2025-05-14,US,OH,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.1045,11.13
U100417,2025-07-08,US,NC,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,0.6844,39.91
U100418,2025-08-02,US,KY,iOS,iPhone 15,Facebook,FB_Video_30s,0.7854,7.23
U100419,2025-06-14,US,NY,iOS,iPhone 13,Apple Search Ads,ASA_Exact_Solitaire,0.5998,23.2
U100420,2025-08-26,US,LA,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,0.7589,11.91
U100421,2025-06-22,US,MO,Android,Pixel 7,Apple Search Ads,ASA_Exact_Solitaire,0.6883,43.67
U100422,2025-05-19,US,AZ,iOS,iPhone 14,Organic,ORG_StoreSearch,1.7803,15.7
U100423,2025-06-25,US,IN,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.6327,15.0
U100424,2025-07-21,US,MI,Android,Galaxy S22,Organic,ORG_StoreSearch,1.0554,39.45
U100425,2025-08-08,US,NY,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.6196,27.9
U100426,2025-06-25,US,TX,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,0.922,23.75
U100427,2025-07-11,US,CO,Android,Galaxy S22,TikTok,TTK_SparkAds,1.0161,26.93
U100428,2025-06-02,US,AZ,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.4315,10.47
U100429,2025-07-17,US,TX,Android,Galaxy S23,Organic,ORG_NA,0.5173,26.08
U100430,2025-08-27,US,MI,Android,Moto G Power,Organic,ORG_NA,0.6176,16.29
U100431,2025-05-06,US,PA,Android,Galaxy S23,Apple Search Ads,ASA_Broad_Card,0.5372,21.56
U100432,2025-08-15,US,TX,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.9358,22.93
U100433,2025-07-07,US,GA,Android,Galaxy S23,Organic,ORG_NA,0.997,10.33
U100434,2025-05-31,US,NY,iOS,iPhone 15,Organic,ORG_Blog,0.5914,24.22
U100435,2025-08-23,US,CA,Android,Galaxy S22,Facebook,FB_Interest_Puzzle,0.9509,16.4
U100436,2025-06-28,US,PA,Android,Moto G Power,Organic,ORG_StoreSearch,0.7637,9.68
U100437,2025-06-09,US,NC,iOS,iPhone 13,Apple Search Ads,ASA_Exact_Solitaire,0.8695,16.73
U100438,2025-05-22,US,CA,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.7037,18.18
U100439,2025-05-30,US,IL,iOS,iPhone 13,Organic,ORG_NA,1.0997,24.22
U100440,2025-08-08,US,NY,iOS,iPhone 13,Organic,ORG_Blog,1.7402,5.45
U100441,2025-07-13,US,CA,iOS,iPhone 15,CrossPromo,XPR_PartnerB,1.2333,21.86
U100442,2025-08-18,US,CA,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,1.5799,13.94
U100443,2025-05-28,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.5163,26.99
U100444,2025-05-15,US,TX,Android,Galaxy S22,Apple Search Ads,ASA_Exact_Solitaire,0.6905,17.98
U100445,2025-05-01,US,IN,Android,Pixel 7,Snapchat,SNP_Story_Install,1.1344,15.24
U100446,2025-06-30,US,PA,Android,Pixel 7,CrossPromo,XPR_PartnerA,1.6542,16.47
U100447,2025-08-28,US,TX,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,1.1737,21.27
U100448,2025-07-23,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.6002,28.34
U100449,2025-06-07,US,NY,iOS,iPhone 15,Organic,ORG_NA,0.7604,11.53
U100450,2025-08-14,US,IN,Android,Pixel 8,Apple Search Ads,ASA_Exact_Solitaire,1.0339,15.16
U100451,2025-08-02,US,FL,Android,Pixel 7,Facebook,FB_Video_30s,0.8472,37.53
U100452,2025-05-02,US,TX,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.6574,15.03
U100453,2025-08-07,US,IL,Android,Galaxy S22,TikTok,TTK_UGC_Puzzle,0.8057,21.63
U100454,2025-06-06,US,GA,Android,Pixel 7,Organic,ORG_StoreSearch,0.8996,9.71
U100455,2025-05-18,US,CA,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.5863,7.64
U100456,2025-05-28,US,MI,iOS,iPhone 13,Organic,ORG_NA,1.3415,10.7
U100457,2025-06-26,US,IL,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.7589,12.75
U100458,2025-06-20,US,CA,iOS,iPhone 13,Organic,ORG_NA,0.8789,30.28
U100459,2025-06-04,US,VA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.3689,31.98
U100460,2025-05-21,US,WA,iOS,iPhone SE 3,Organic,ORG_NA,0.8607,6.87
U100461,2025-07-31,US,MI,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.3393,13.73
U100462,2025-08-27,US,FL,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.5995,25.51
U100463,2025-08-02,US,GA,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.0759,17.08
U100464,2025-06-05,US,FL,iOS,iPhone 14,Snapchat,SNP_Story_Install,1.2658,38.19
U100465,2025-05-30,US,WA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.6492,25.21
U100466,2025-05-27,US,NC,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.8425,15.75
U100467,2025-05-17,US,CA,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,0.8495,16.46
U100468,2025-07-06,US,NJ,Android,Galaxy S23,Organic,ORG_Blog,0.984,17.5
U100469,2025-07-12,US,VA,Android,Galaxy S23,Snapchat,SNP_Story_Install,1.0941,11.79
U100470,2025-07-24,US,FL,iOS,iPhone 14,Organic,ORG_NA,0.6285,28.79
U100471,2025-07-21,US,CO,iOS,iPhone 14,Snapchat,SNP_Story_Install,0.8834,26.09
U100472,2025-06-05,US,MD,Android,Moto G Power,Organic,ORG_StoreSearch,1.7101,22.59
U100473,2025-06-09,US,TX,Android,Moto G Power,TikTok,TTK_SparkAds,1.3793,20.32
U100474,2025-07-21,US,SC,iOS,iPhone 15,Facebook,FB_LAL_Payers,1.243,10.82
U100475,2025-06-11,US,PA,Android,Pixel 8,CrossPromo,XPR_PartnerB,0.8377,23.16
U100476,2025-05-26,US,AZ,iOS,iPhone 14,Organic,ORG_Blog,2.1202,19.2
U100477,2025-06-14,US,MO,Android,Pixel 7,Facebook,FB_Interest_Puzzle,1.3661,48.98
U100478,2025-06-02,US,OH,Android,Pixel 7,Snapchat,SNP_CPI_Optimized,0.9185,9.43
U100479,2025-05-11,US,IL,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.9882,12.54
U100480,2025-08-08,US,AL,Android,Moto G Power,Facebook,FB_Video_30s,0.7531,8.14
U100481,2025-08-11,US,TX,iOS,iPhone SE 3,Facebook,FB_Video_30s,1.059,16.14
U100482,2025-05-27,US,NY,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.1471,7.54
U100483,2025-05-08,US,FL,iOS,iPhone SE 3,Facebook,FB_Video_30s,1.1985,32.56
U100484,2025-07-28,US,WI,Android,Galaxy S23,Facebook,FB_Video_30s,0.8417,31.08
U100485,2025-05-26,US,LA,iOS,iPhone 14,TikTok,TTK_UGC_Puzzle,0.5018,16.62
U100486,2025-06-17,US,TX,Android,Moto G Power,Organic,ORG_NA,0.9967,10.84
U100487,2025-05-08,US,CO,Android,Moto G Power,Google UAC,GGL_UAC_Broad,1.2005,8.4
U100488,2025-05-28,US,NY,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,0.6118,12.66
U100489,2025-08-04,US,OK,iOS,iPhone 14,TikTok,TTK_SparkAds,0.8726,24.61
U100490,2025-08-05,US,NC,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,1.5474,12.14
U100491,2025-05-25,US,CA,Android,Galaxy S22,Facebook,FB_LAL_Payers,0.5591,46.74
U100492,2025-06-10,US,CA,Android,Galaxy S22,Organic,ORG_NA,0.8078,37.93
U100493,2025-05-17,US,TX,iOS,iPhone 14,Organic,ORG_NA,1.6403,18.01
U100494,2025-05-09,US,TX,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.9638,14.29
U100495,2025-08-28,US,TN,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.7332,13.54
U100496,2025-07-18,US,TX,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.9023,40.03
U100497,2025-07-05,US,OK,iOS,iPhone 13,Organic,ORG_StoreSearch,1.2591,12.96
U100498,2025-07-31,US,NJ,Android,Pixel 8,CrossPromo,XPR_PartnerB,0.8341,28.72
U100499,2025-08-09,US,WA,Android,Pixel 7,CrossPromo,XPR_PartnerB,1.1492,18.2
U100500,2025-08-05,US,TX,Android,Galaxy S23,Facebook,FB_Video_30s,0.994,25.72
U100501,2025-05-02,US,MN,iOS,iPhone 15,Facebook,FB_Video_30s,1.0272,11.94
U100502,2025-05-23,US,VA,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,1.1789,15.24
U100503,2025-07-18,US,CO,iOS,iPhone 13,Apple Search Ads,ASA_Broad_Card,0.8042,17.78
U100504,2025-06-15,US,OR,iOS,iPhone 15,Facebook,FB_Video_30s,0.6201,13.13
U100505,2025-08-26,US,CA,iOS,iPhone 15,Organic,ORG_NA,1.0939,33.62
U100506,2025-07-19,US,CA,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,0.8582,12.28
U100507,2025-08-23,US,IN,Android,Galaxy S22,Apple Search Ads,ASA_Exact_Solitaire,0.7564,13.49
U100508,2025-05-25,US,CO,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,1.1169,35.51
U100509,2025-08-12,US,NC,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,1.5082,32.23
U100510,2025-06-08,US,FL,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.8506,39.82
U100511,2025-08-27,US,NJ,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.9079,6.93
U100512,2025-05-19,US,NY,iOS,iPhone SE 3,Snapchat,SNP_Story_Install,0.564,19.9
U100513,2025-07-01,US,TX,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,0.8277,18.83
U100514,2025-08-04,US,OH,Android,Pixel 8,Organic,ORG_Blog,0.9886,13.59
U100515,2025-06-21,US,TX,iOS,iPhone 14,Organic,ORG_NA,0.8975,21.17
U100516,2025-06-26,US,OH,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.7828,15.33
U100517,2025-08-27,US,OR,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,1.2097,19.52
U100518,2025-06-21,US,MD,iOS,iPhone 13,CrossPromo,XPR_PartnerB,0.9261,98.62
U100519,2025-07-12,US,KY,iOS,iPhone 15,Organic,ORG_StoreSearch,2.5485,21.09
U100520,2025-05-07,US,MO,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.9832,21.54
U100521,2025-08-10,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.3016,27.14
U100522,2025-07-17,US,MO,Android,Pixel 8,Snapchat,SNP_CPI_Optimized,0.58,19.7
U100523,2025-06-18,US,AL,iOS,iPhone 14,TikTok,TTK_UGC_Puzzle,1.1195,10.4
U100524,2025-05-02,US,KY,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,0.6995,7.9
U100525,2025-07-11,US,VA,Android,Pixel 7,Google UAC,GGL_UAC_Retarget,0.7171,17.74
U100526,2025-05-02,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.5512,15.73
U100527,2025-05-01,US,CA,iOS,iPhone 15,Organic,ORG_Blog,0.7477,6.74
U100528,2025-07-13,US,TX,Android,Galaxy S22,Organic,ORG_StoreSearch,0.9778,40.65
U100529,2025-05-23,US,OR,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,1.0558,18.99
U100530,2025-05-24,US,PA,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,0.6017,36.97
