user_id,date,level,event,moves,booster_used,success
U100136,2025-08-01,1,complete,19,False,True
U100136,2025-08-07,2,start,0,False,
U100136,2025-08-07,2,complete,13,False,True
U100136,2025-08-07,3,start,0,False,
U100136,2025-08-07,3,complete,25,False,True
U100136,2025-08-25,4,start,0,False,
U100136,2025-08-25,4,complete,20,False,True
U100137,2025-07-12,1,start,0,False,
U100137,2025-07-12,1,complete,10,False,True
U100138,2025-07-19,1,start,0,False,
U100138,2025-07-19,1,complete,11,False,True
U100138,2025-07-19,2,start,0,False,
U100138,2025-07-19,2,complete,14,False,True
U100138,2025-07-27,3,start,0,False,
U100138,2025-07-27,3,complete,17,False,True
U100138,2025-07-27,4,start,0,False,
U100138,2025-07-27,4,complete,19,False,True
U100139,2025-08-11,1,start,0,False,
U100139,2025-08-11,1,complete,12,False,True
U100139,2025-08-11,2,start,0,False,
U100139,2025-08-11,2,complete,21,False,True
U100139,2025-08-12,3,start,0,False,
U100139,2025-08-12,3,complete,14,False,True
U100139,2025-08-14,4,start,0,False,
U100139,2025-08-14,4,complete,21,False,True
U100139,2025-08-15,5,start,0,False,
U100139,2025-08-15,5,complete,17,False,True
U100139,2025-08-16,6,start,0,False,
U100139,2025-08-16,6,complete,5,False,True
U100139,2025-08-16,7,start,0,False,
U100139,2025-08-16,7,complete,17,False,True
U100140,2025-07-14,1,start,0,False,
U100140,2025-07-14,1,complete,7,False,True
U100141,2025-08-24,1,start,0,False,
U100141,2025-08-24,1,complete,30,False,True
U100142,2025-07-23,1,start,0,False,
U100142,2025-07-23,1,complete,17,False,True
U100142,2025-08-01,2,start,0,False,
U100142,2025-08-01,2,fail,22,False,False
U100142,2025-08-15,2,start,0,False,
U100142,2025-08-15,2,complete,25,False,True
U100143,2025-05-23,1,start,0,False,
U100143,2025-05-23,1,complete,6,False,True
U100143,2025-05-23,2,start,0,False,
U100143,2025-05-23,2,complete,20,False,True
U100143,2025-05-28,3,start,0,False,
U100143,2025-05-28,3,complete,20,False,True
U100143,2025-07-04,4,start,0,False,
U100143,2025-07-04,4,complete,11,False,True
U100145,2025-07-17,1,start,0,False,
U100145,2025-07-17,1,complete,15,False,True
U100145,2025-07-26,2,start,0,False,
U100145,2025-07-26,2,complete,14,False,True
U100145,2025-07-28,3,start,0,False,
U100145,2025-07-28,3,fail,19,False,False
U100145,2025-07-28,3,retry,16,False,True
U100146,2025-05-04,1,start,0,False,
U100146,2025-05-04,1,complete,17,False,True
U100146,2025-05-05,2,start,0,False,
U100146,2025-05-05,2,complete,26,False,True
U100147,2025-05-02,1,start,0,False,
U100147,2025-05-02,1,complete,16,True,True
U100148,2025-05-16,1,start,0,False,
U100148,2025-05-16,1,fail,8,False,False
U100148,2025-05-17,1,start,0,False,
U100148,2025-05-17,1,fail,19,False,False
U100148,2025-05-17,1,retry,8,True,True
U100148,2025-05-17,2,start,0,False,
U100148,2025-05-17,2,complete,14,False,True
U100149,2025-05-31,1,start,0,False,
U100149,2025-05-31,1,complete,11,False,True
U100149,2025-06-05,2,start,0,False,
U100149,2025-06-05,2,complete,20,False,True
U100149,2025-06-21,3,start,0,False,
U100149,2025-06-21,3,complete,27,False,True
U100149,2025-06-21,4,start,0,False,
U100149,2025-06-21,4,complete,4,False,True
U100149,2025-06-28,5,start,0,False,
U100149,2025-06-28,5,complete,8,False,True
U100149,2025-06-28,6,start,0,False,
U100149,2025-06-28,6,complete,23,False,True
U100149,2025-07-09,7,start,0,False,
U100149,2025-07-09,7,complete,18,False,True
U100149,2025-07-09,8,start,0,False,
U100149,2025-07-09,8,complete,29,False,True
U100149,2025-07-12,9,start,0,False,
U100149,2025-07-12,9,complete,20,False,True
U100150,2025-06-21,1,start,0,False,
U100150,2025-06-21,1,fail,17,False,False
U100150,2025-06-25,1,start,0,False,
U100150,2025-06-25,1,complete,12,False,True
U100150,2025-06-27,2,start,0,False,
U100150,2025-06-27,2,complete,20,False,True
U100151,2025-07-06,1,start,0,False,
U100151,2025-07-06,1,complete,19,False,True
U100152,2025-05-23,1,start,0,False,
U100152,2025-05-23,1,complete,23,True,True
U100152,2025-05-23,2,start,0,False,
U100152,2025-05-23,2,complete,9,False,True
U100152,2025-06-11,3,start,0,False,
U100152,2025-06-11,3,complete,27,False,True
U100153,2025-08-08,1,start,0,False,
U100153,2025-08-08,1,complete,15,False,True
U100154,2025-07-11,1,start,0,False,
U100154,2025-07-11,1,complete,10,False,True
U100154,2025-07-29,2,start,0,False,
U100154,2025-07-29,2,complete,16,False,True
U100155,2025-06-05,1,start,0,False,
U100155,2025-06-05,1,complete,19,False,True
U100155,2025-06-12,2,start,0,False,
U100155,2025-06-12,2,complete,18,False,True
U100155,2025-06-12,3,start,0,False,
U100155,2025-06-12,3,fail,19,False,False
U100155,2025-06-15,3,start,0,False,
U100155,2025-06-15,3,complete,24,False,True
U100155,2025-07-01,4,start,0,False,
U100155,2025-07-01,4,complete,22,False,True
U100156,2025-05-05,1,start,0,False,
U100156,2025-05-05,1,complete,20,False,True
U100157,2025-05-10,1,start,0,False,
U100157,2025-05-10,1,complete,17,True,True
U100157,2025-05-10,2,start,0,False,
U100157,2025-05-10,2,complete,13,False,True
U100157,2025-05-27,3,start,0,False,
U100157,2025-05-27,3,complete,18,False,True
U100157,2025-05-27,4,start,0,False,
U100157,2025-05-27,4,complete,25,False,True
U100157,2025-07-04,5,start,0,False,
U100157,2025-07-04,5,complete,5,False,True
U100157,2025-07-11,6,start,0,False,
U100157,2025-07-11,6,complete,22,False,True
U100157,2025-07-27,7,start,0,False,
U100157,2025-07-27,7,complete,20,False,True
U100157,2025-08-05,8,start,0,False,
U100157,2025-08-05,8,complete,22,False,True
U100158,2025-06-24,1,start,0,False,
U100158,2025-06-24,1,fail,18,False,False
U100159,2025-05-23,1,start,0,False,
U100159,2025-05-23,1,complete,10,False,True
U100159,2025-05-23,2,start,0,False,
U100159,2025-05-23,2,complete,19,False,True
U100160,2025-07-14,1,start,0,False,
U100160,2025-07-14,1,complete,12,False,True
U100161,2025-07-17,1,start,0,False,
U100161,2025-07-17,1,complete,9,False,True
U100161,2025-07-18,2,start,0,False,
U100161,2025-07-18,2,complete,18,False,True
U100161,2025-07-18,3,start,0,False,
U100161,2025-07-18,3,complete,20,False,True
U100162,2025-07-11,1,start,0,False,
U100162,2025-07-11,1,complete,22,False,True
U100162,2025-07-11,2,start,0,False,
U100162,2025-07-11,2,complete,6,False,True
U100162,2025-07-17,3,start,0,False,
U100162,2025-07-17,3,complete,11,False,True
U100162,2025-07-17,4,start,0,False,
U100162,2025-07-17,4,complete,21,False,True
U100163,2025-05-28,1,start,0,False,
U100163,2025-05-28,1,complete,16,False,True
U100163,2025-05-30,2,start,0,False,
U100163,2025-05-30,2,complete,32,False,True
U100163,2025-05-30,3,start,0,False,
U100163,2025-05-30,3,complete,29,False,True
U100163,2025-06-14,4,start,0,False,
U100163,2025-06-14,4,fail,5,False,False
U100163,2025-06-14,4,start,0,False,
U100163,2025-06-14,4,complete,16,False,True
U100163,2025-06-28,5,start,0,False,
U100163,2025-06-28,5,complete,23,False,True
U100164,2025-06-11,1,start,0,False,
U100164,2025-06-11,1,complete,14,True,True
U100164,2025-06-16,2,start,0,False,
U100164,2025-06-16,2,complete,10,False,True
U100164,2025-06-16,3,start,0,False,
U100164,2025-06-16,3,complete,22,False,True
U100165,2025-07-14,1,start,0,False,
U100165,2025-07-14,1,complete,31,False,True
U100165,2025-07-14,2,start,0,False,
U100165,2025-07-14,2,complete,38,False,True
U100165,2025-07-16,3,start,0,False,
U100165,2025-07-16,3,complete,29,False,True
U100167,2025-07-30,1,start,0,False,
U100167,2025-07-30,1,complete,22,False,True
U100167,2025-07-31,2,start,0,False,
U100167,2025-07-31,2,fail,5,False,False
U100167,2025-07-31,2,start,0,False,
U100167,2025-07-31,2,complete,11,False,True
U100167,2025-08-05,3,start,0,False,
U100167,2025-08-05,3,complete,14,False,True
U100168,2025-07-18,1,start,0,False,
U100168,2025-07-18,1,complete,4,False,True
U100169,2025-06-13,1,start,0,False,
U100169,2025-06-13,1,complete,14,False,True
U100169,2025-06-15,2,start,0,False,
U100169,2025-06-15,2,complete,14,False,True
U100169,2025-06-25,3,start,0,False,
U100169,2025-06-25,3,complete,5,False,True
U100170,2025-06-15,1,start,0,False,
U100170,2025-06-15,1,complete,10,False,True
U100170,2025-06-16,2,start,0,False,
U100170,2025-06-16,2,complete,29,False,True
U100171,2025-08-14,1,start,0,False,
U100171,2025-08-14,1,complete,18,True,True
U100171,2025-08-27,2,start,0,False,
U100171,2025-08-27,2,complete,3,False,True
U100172,2025-05-06,1,start,0,False,
U100172,2025-05-06,1,complete,20,True,True
U100172,2025-05-08,2,start,0,False,
U100172,2025-05-08,2,complete,16,False,True
U100172,2025-05-10,3,start,0,False,
U100172,2025-05-10,3,complete,14,False,True
U100172,2025-07-11,4,start,0,False,
U100172,2025-07-11,4,fail,12,False,False
U100173,2025-08-27,1,start,0,False,
U100173,2025-08-27,1,complete,22,False,True
U100174,2025-07-19,1,start,0,False,
U100174,2025-07-19,1,complete,22,False,True
U100174,2025-07-20,2,start,0,False,
U100174,2025-07-20,2,complete,17,False,True
U100174,2025-07-20,3,start,0,False,
U100174,2025-07-20,3,complete,22,False,True
U100174,2025-08-20,4,start,0,False,
U100174,2025-08-20,4,complete,4,False,True
U100175,2025-07-21,1,start,0,False,
U100175,2025-07-21,1,complete,18,False,True
U100175,2025-07-21,2,start,0,False,
U100175,2025-07-21,2,complete,18,False,True
U100176,2025-05-05,1,start,0,False,
U100176,2025-05-05,1,complete,18,False,True
U100176,2025-06-16,2,start,0,False,
U100176,2025-06-16,2,complete,19,False,True
U100176,2025-06-17,3,start,0,False,
U100176,2025-06-17,3,complete,27,False,True
U100176,2025-06-27,4,start,0,False,
U100176,2025-06-27,4,complete,15,False,True
U100177,2025-07-12,1,start,0,False,
U100177,2025-07-12,1,complete,28,False,True
U100178,2025-08-24,1,start,0,False,
U100178,2025-08-24,1,complete,26,False,True
U100179,2025-05-13,1,start,0,False,
U100179,2025-05-13,1,fail,23,False,False
U100179,2025-05-13,1,start,0,False,
U100179,2025-05-13,1,complete,26,False,True
U100179,2025-05-14,2,start,0,False,
U100179,2025-05-14,2,complete,16,False,True
U100179,2025-05-15,3,start,0,False,
U100179,2025-05-15,3,complete,15,False,True
U100179,2025-06-20,4,start,0,False,
U100179,2025-06-20,4,complete,17,False,True
U100179,2025-06-20,5,start,0,False,
U100179,2025-06-20,5,complete,25,False,True
U100180,2025-06-03,1,start,0,False,
U100180,2025-06-03,1,complete,20,False,True
U100180,2025-06-03,2,start,0,False,
U100180,2025-06-03,2,complete,20,False,True
U100180,2025-06-13,3,start,0,False,
U100180,2025-06-13,3,fail,20,False,False
U100180,2025-08-11,3,start,0,False,
U100180,2025-08-11,3,complete,26,False,True
U100180,2025-08-15,4,start,0,False,
U100180,2025-08-15,4,fail,17,False,False
U100181,2025-08-24,1,start,0,False,
U100181,2025-08-24,1,fail,18,False,False
U100184,2025-05-09,1,start,0,False,
U100184,2025-05-09,1,complete,20,False,True
U100184,2025-05-13,2,start,0,False,
U100184,2025-05-13,2,complete,7,False,True
U100184,2025-05-13,3,start,0,False,
U100184,2025-05-13,3,complete,21,False,True
U100184,2025-07-07,4,start,0,False,
U100184,2025-07-07,4,complete,17,True,True
U100184,2025-07-14,5,start,0,False,
U100184,2025-07-14,5,complete,20,False,True
U100185,2025-07-27,1,start,0,False,
U100185,2025-07-27,1,complete,17,False,True
U100185,2025-07-29,2,start,0,False,
U100185,2025-07-29,2,complete,24,False,True
U100187,2025-07-13,1,start,0,False,
U100187,2025-07-13,1,complete,12,False,True
U100187,2025-07-29,2,start,0,False,
U100187,2025-07-29,2,complete,18,False,True
U100188,2025-07-03,1,start,0,False,
U100188,2025-07-03,1,fail,11,True,False
U100188,2025-07-31,1,start,0,False,
U100188,2025-07-31,1,complete,20,False,True
U100188,2025-07-31,2,start,0,False,
U100188,2025-07-31,2,fail,25,False,False
U100188,2025-07-31,2,retry,0,False,True
U100188,2025-08-01,3,start,0,False,
U100188,2025-08-01,3,complete,8,False,True
U100189,2025-06-23,1,start,0,False,
U100189,2025-06-23,1,complete,18,True,True
U100189,2025-07-15,2,start,0,False,
U100189,2025-07-15,2,complete,23,False,True
U100190,2025-07-17,1,start,0,False,
U100190,2025-07-17,1,complete,14,False,True
U100190,2025-08-10,2,start,0,False,
U100190,2025-08-10,2,complete,8,False,True
U100191,2025-05-29,1,start,0,False,
U100191,2025-05-29,1,complete,25,False,True
U100191,2025-05-30,2,start,0,False,
U100191,2025-05-30,2,fail,12,False,False
U100192,2025-08-21,1,start,0,False,
U100192,2025-08-21,1,complete,24,False,True
U100192,2025-08-22,2,start,0,False,
U100192,2025-08-22,2,complete,16,False,True
U100192,2025-08-24,3,start,0,False,
U100192,2025-08-24,3,fail,22,False,False
U100192,2025-08-24,3,retry,6,True,True
U100192,2025-08-24,4,start,0,False,
U100192,2025-08-24,4,complete,23,False,True
U100193,2025-07-11,1,start,0,False,
U100193,2025-07-11,1,complete,15,False,True
U100193,2025-07-12,2,start,0,False,
U100193,2025-07-12,2,complete,22,False,True
U100193,2025-08-12,3,start,0,False,
U100193,2025-08-12,3,complete,18,True,True
U100193,2025-08-12,4,start,0,False,
U100193,2025-08-12,4,complete,9,False,True
U100193,2025-08-18,5,start,0,False,
U100193,2025-08-18,5,complete,24,False,True
U100194,2025-06-07,1,start,0,False,
U100194,2025-06-07,1,complete,29,False,True
U100194,2025-06-07,2,start,0,False,
U100194,2025-06-07,2,complete,17,True,True
U100194,2025-06-08,3,start,0,False,
U100194,2025-06-08,3,fail,23,False,False
U100194,2025-08-20,3,start,0,False,
U100194,2025-08-20,3,complete,18,False,True
U100195,2025-06-23,1,start,0,False,
U100195,2025-06-23,1,complete,25,False,True
U100196,2025-08-06,1,start,0,False,
U100196,2025-08-06,1,complete,14,False,True
U100196,2025-08-08,2,start,0,False,
U100196,2025-08-08,2,complete,27,False,True
U100196,2025-08-13,3,start,0,False,
U100196,2025-08-13,3,complete,17,False,True
U100197,2025-05-20,1,start,0,False,
U100197,2025-05-20,1,complete,27,False,True
U100197,2025-05-20,2,start,0,False,
U100197,2025-05-20,2,complete,6,True,True
U100197,2025-05-21,3,start,0,False,
U100197,2025-05-21,3,complete,28,False,True
U100197,2025-05-21,4,start,0,False,
U100197,2025-05-21,4,complete,32,False,True
U100197,2025-05-23,5,start,0,False,
U100197,2025-05-23,5,complete,21,False,True
U100198,2025-06-05,1,start,0,False,
U100198,2025-06-05,1,complete,14,False,True
U100198,2025-06-07,2,start,0,False,
U100198,2025-06-07,2,complete,12,True,True
U100198,2025-06-13,3,start,0,False,
U100198,2025-06-13,3,complete,4,False,True
U100198,2025-06-25,4,start,0,False,
U100198,2025-06-25,4,fail,25,False,False
U100198,2025-06-25,4,retry,9,True,True
U100198,2025-06-27,5,start,0,False,
U100198,2025-06-27,5,complete,15,False,True
U100198,2025-07-12,6,start,0,False,
U100198,2025-07-12,6,complete,30,False,True
U100199,2025-07-23,1,start,0,False,
U100199,2025-07-23,1,complete,23,False,True
U100200,2025-06-07,1,start,0,False,
U100200,2025-06-07,1,complete,21,False,True
U100200,2025-06-10,2,start,0,False,
U100200,2025-06-10,2,complete,21,False,True
U100200,2025-06-10,3,start,0,False,
U100200,2025-06-10,3,complete,6,False,True
U100201,2025-08-04,1,start,0,False,
U100201,2025-08-04,1,complete,23,False,True
U100202,2025-05-16,1,start,0,False,
U100202,2025-05-16,1,complete,25,False,True
U100202,2025-07-08,2,start,0,False,
U100202,2025-07-08,2,complete,13,False,True
U100203,2025-07-31,1,start,0,False,
U100203,2025-07-31,1,complete,16,False,True
U100203,2025-08-07,2,start,0,False,
U100203,2025-08-07,2,complete,5,False,True
U100203,2025-08-24,3,start,0,False,
U100203,2025-08-24,3,complete,10,False,True
U100203,2025-08-24,4,start,0,False,
U100203,2025-08-24,4,fail,14,False,False
U100204,2025-05-13,1,start,0,False,
U100204,2025-05-13,1,complete,19,False,True
U100204,2025-05-13,2,start,0,False,
U100204,2025-05-13,2,complete,19,False,True
U100204,2025-06-01,3,start,0,False,
U100204,2025-06-01,3,complete,19,False,True
U100204,2025-06-01,4,start,0,False,
U100204,2025-06-01,4,complete,25,False,True
U100205,2025-05-02,1,start,0,False,
U100205,2025-05-02,1,complete,33,False,True
U100205,2025-05-03,2,start,0,False,
U100205,2025-05-03,2,complete,17,True,True
U100205,2025-07-07,3,start,0,False,
U100205,2025-07-07,3,complete,18,False,True
U100206,2025-08-21,1,start,0,False,
U100206,2025-08-21,1,complete,17,False,True
U100206,2025-08-21,2,start,0,False,
U100206,2025-08-21,2,complete,14,False,True
U100207,2025-07-09,1,start,0,False,
U100207,2025-07-09,1,complete,28,False,True
U100207,2025-08-06,2,start,0,False,
U100207,2025-08-06,2,fail,16,False,False
U100208,2025-06-17,1,start,0,False,
U100208,2025-06-17,1,complete,20,False,True
U100208,2025-06-17,2,start,0,False,
U100208,2025-06-17,2,complete,4,False,True
U100208,2025-07-27,3,start,0,False,
U100208,2025-07-27,3,complete,20,False,True
U100208,2025-08-22,4,start,0,False,
U100208,2025-08-22,4,fail,20,False,False
U100209,2025-05-28,1,start,0,False,
U100209,2025-05-28,1,complete,12,False,True
U100209,2025-05-28,2,start,0,False,
U100209,2025-05-28,2,complete,22,False,True
U100209,2025-05-29,3,start,0,False,
U100209,2025-05-29,3,complete,22,False,True
U100209,2025-05-29,4,start,0,False,
U100209,2025-05-29,4,complete,11,False,True
U100209,2025-06-02,5,start,0,False,
U100209,2025-06-02,5,complete,19,False,True
U100209,2025-06-13,6,start,0,False,
U100209,2025-06-13,6,complete,24,False,True
U100209,2025-06-13,7,start,0,False,
U100209,2025-06-13,7,complete,27,False,True
U100211,2025-07-03,1,start,0,False,
U100211,2025-07-03,1,complete,11,True,True
U100211,2025-07-03,2,start,0,False,
U100211,2025-07-03,2,complete,14,False,True
U100211,2025-08-22,3,start,0,False,
U100211,2025-08-22,3,complete,23,False,True
U100212,2025-08-27,1,start,0,False,
U100212,2025-08-27,1,complete,28,False,True
U100213,2025-08-27,1,start,0,False,
U100213,2025-08-27,1,complete,19,False,True
U100215,2025-06-23,1,start,0,False,
U100215,2025-06-23,1,complete,20,False,True
U100215,2025-06-23,2,start,0,False,
U100215,2025-06-23,2,complete,20,False,True
U100215,2025-08-12,3,start,0,False,
U100215,2025-08-12,3,complete,15,False,True
U100216,2025-06-28,1,start,0,False,
U100216,2025-06-28,1,complete,14,False,True
U100216,2025-06-29,2,start,0,False,
U100216,2025-06-29,2,complete,13,False,True
U100216,2025-07-01,3,start,0,False,
U100216,2025-07-01,3,fail,18,False,False
U100216,2025-07-01,3,start,0,False,
U100216,2025-07-01,3,complete,16,False,True
U100216,2025-07-17,4,start,0,False,
U100216,2025-07-17,4,complete,20,False,True
U100216,2025-08-05,5,start,0,False,
U100216,2025-08-05,5,complete,13,False,True
U100217,2025-08-22,1,start,0,False,
U100217,2025-08-22,1,complete,11,False,True
U100217,2025-08-26,2,start,0,False,
U100217,2025-08-26,2,complete,15,False,True
U100218,2025-08-08,1,start,0,False,
U100218,2025-08-08,1,complete,13,False,True
U100219,2025-06-09,1,start,0,False,
U100219,2025-06-09,1,complete,16,True,True
U100219,2025-06-10,2,start,0,False,
U100219,2025-06-10,2,complete,16,False,True
U100219,2025-06-10,3,start,0,False,
U100219,2025-06-10,3,complete,34,False,True
